TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
MSX2	NTNG2	0.67147	48.82	0.824	rgb(226, 60, 61)	1.9564	None
GATA3	NTS	-0.13018	47.93	-9.3E-01	rgb( 14, 94,253)	1.9386	None
MSX2	NTS	0.97801	50.9	0.904	rgb(227, 44, 46)	1.998	None
ESRRB	NUDT16P1	0.56489	48.78	0.78	rgb(226, 68, 70)	1.9556	None
MSX2	NUDT16P1	-0.75393	49.78	-7.8E-01	rgb( 47,114,247)	1.9756	None
ESRRB	ODF3B	0.21668	48.62	0.616	rgb(224, 99,101)	1.9524	None
GATA3	ODF3B	-0.076012	47.71	-7.1E-01	rgb( 63,124,244)	1.9342	None
MSX2	ODF3B	-0.40319	49.57	-5.7E-01	rgb( 93,142,239)	1.9714	None
GATA3	OR6T1	-0.012461	47.2	-2.0E-01	rgb(173,190,225)	1.924	None
MSX2	OR6T1	0.89298	50.75	0.748	rgb(225, 74, 76)	1.995	None
ESRRB	PAPPA2	0.67253	48.84	0.844	rgb(226, 56, 57)	1.9568	None
GATA3	PAPPA2	-0.47653	49.83	-8.3E-01	rgb( 38,108,248)	1.9766	None
ESRRB	PAPSS2	-0.582	50.11	-1.1E-01	rgb(193,202,221)	1.9822	None
GATA3	PAPSS2	-0.59699	50.37	-3.7E-01	rgb(136,168,231)	1.9874	None
MSX2	PAPSS2	0.97801	50.9	0.896	rgb(227, 46, 48)	1.998	None
ESRRB	PCSK1	0.74818	50.86	0.857	rgb(226, 53, 55)	1.9972	None
MSX2	PCSK1	0.93799	50.82	0.822	rgb(226, 60, 62)	1.9964	None
ESRRB	PCSK1N	-0.36309	43.5	-5.0E-01	rgb(109,151,236)	1.85	None
MSX2	PCSK1N	0.69657	49.44	0.437	rgb(222,133,134)	1.9688	None
ESRRB	PDE2A	0.72421	50.83	0.829	rgb(226, 59, 60)	1.9966	None
MSX2	PDE2A	0.72278	49.62	0.623	rgb(224, 98, 99)	1.9724	None
GATA3	PDK4	0.57845	50.03	0.029	rgb(217,212,212)	1.9806	None
MSX2	PDK4	0.3591	43.46	0.459	rgb(222,129,130)	1.8492	None
ESRRB	PHGR1	0.41517	49.63	0.627	rgb(224, 97, 98)	1.9726	None
MSX2	PHGR1	-0.40106	49.56	-5.6E-01	rgb( 96,144,238)	1.9712	None
ESRRB	PODN	0.94964	50.99	0.989	rgb(228, 28, 30)	1.9998	None
MSX2	PODN	0.64801	48.63	0.628	rgb(224, 97, 98)	1.9526	None
ESRRB	PPFIA3	0.82833	50.93	0.925	rgb(227, 40, 42)	1.9986	None
MSX2	PPFIA3	0.88811	50.73	0.732	rgb(225, 77, 79)	1.9946	None
ESRRB	PPP1R3B	0.39938	49.55	0.548	rgb(223,112,113)	1.971	None
GATA3	PPP1R3B	0.5157	49.91	0.907	rgb(227, 44, 46)	1.9782	None
GATA3	PPP1R3C	-0.85509	50.95	-9.5E-01	rgb( 11, 92,253)	1.999	None
MSX2	PPP1R3C	0.99329	50.93	0.933	rgb(227, 39, 41)	1.9986	None
ESRRB	PRRT2	-0.28968	41.87	-8.7E-01	rgb( 27,102,250)	1.8174	None
MSX2	PRRT2	-0.54939	47.05	-5.4E-02	rgb(205,210,219)	1.921	None
ESRRB	PTER	-0.4166	49.64	-6.4E-01	rgb( 78,133,241)	1.9728	None
GATA3	PTER	-0.8413	50.94	-9.4E-01	rgb( 14, 94,253)	1.9988	None
GATA3	PTH2R	-0.10548	47.84	-8.4E-01	rgb( 35,106,249)	1.9368	None
MSX2	PTH2R	0.71552	49.58	0.583	rgb(223,106,107)	1.9716	None
ESRRB	PTPRB	-0.4862	49.85	-8.5E-01	rgb( 32,105,249)	1.977	None
GATA3	PTPRB	-0.33344	42.76	-7.6E-01	rgb( 52,117,246)	1.8352	None
ESRRB	PTPRN	0.21668	48.62	0.619	rgb(224, 99,100)	1.9524	None
MSX2	PTPRN	0.57874	47.59	0.59	rgb(223,104,106)	1.9318	None
ESRRB	PTPRN2	0.03031	47.42	0.422	rgb(222,136,137)	1.9284	None
MSX2	PTPRN2	0.10332	37.65	0.654	rgb(224, 92, 93)	1.733	None
GATA3	REEP1	-0.61854	50.55	-5.5E-01	rgb( 98,145,238)	1.991	None
MSX2	REEP1	0.071285	37.07	0.074	rgb(218,203,203)	1.7214	None
ESRRB	RGS16	0.93487	50.81	0.81	rgb(226, 62, 64)	1.9962	None
GATA3	RGS16	-0.81187	50.92	-9.2E-01	rgb( 17, 95,252)	1.9984	None
MSX2	RGS16	0.58699	47.66	0.664	rgb(224, 90, 92)	1.9332	None
GATA3	RGS7	-0.27059	48.81	-8.1E-01	rgb( 41,110,248)	1.9562	None
MSX2	RGS7	0.99692	50.95	0.947	rgb(227, 36, 38)	1.999	None
ESRRB	RMST	-0.59271	47.71	-7.1E-01	rgb( 63,123,244)	1.9342	None
GATA3	RMST	-0.020744	47.31	-3.1E-01	rgb(150,176,229)	1.9262	None
ESRRB	RSAD2	0.58321	50.14	0.139	rgb(219,190,191)	1.9828	None
MSX2	RSAD2	0.02954	39	0.06	rgb(218,206,206)	1.76	None
ESRRB	SBK2	0.33747	48.97	0.974	rgb(228, 31, 33)	1.9594	None
MSX2	SBK2	0.50764	46.39	0.388	rgb(221,143,144)	1.9078	None
ESRRB	SCRT1	0.47227	49.82	0.823	rgb(226, 60, 61)	1.9764	None
MSX2	SCRT1	0.22115	40.46	0.458	rgb(222,129,130)	1.7892	None
ESRRB	SCTR	0.27887	48.83	0.835	rgb(226, 58, 59)	1.9566	None
MSX2	SCTR	0.94327	50.84	0.843	rgb(226, 56, 58)	1.9968	None
ESRRB	SERPINE1	0.3149	48.92	0.924	rgb(227, 40, 42)	1.9584	None
MSX2	SERPINE1	0.66784	48.79	0.787	rgb(226, 67, 68)	1.9558	None
GATA3	SEZ6L	-0.39502	49.51	-5.1E-01	rgb(105,149,237)	1.9702	None
MSX2	SEZ6L	0.19311	39.74	0.74	rgb(225, 76, 77)	1.7748	None
ESRRB	SGPP2	0.7319	50.84	0.843	rgb(226, 56, 58)	1.9968	None
MSX2	SGPP2	0.32769	42.66	0.659	rgb(224, 91, 92)	1.8332	None
ESRRB	SHISA7	0.94964	50.99	0.987	rgb(228, 29, 31)	1.9998	None
MSX2	SHISA7	0.71552	49.58	0.585	rgb(223,105,106)	1.9716	None
GATA3	SLC1A3	0.21008	48.59	0.589	rgb(223,104,106)	1.9518	None
MSX2	SLC1A3	-0.35987	43.47	-4.7E-01	rgb(116,155,235)	1.8494	None
ESRRB	SLC26A4	0.4681	49.81	0.811	rgb(226, 62, 64)	1.9762	None
MSX2	SLC26A4	0.79773	50.41	0.409	rgb(222,139,140)	1.9882	None
ESRRB	SLC28A3	0.33747	48.97	0.968	rgb(228, 32, 34)	1.9594	None
MSX2	SLC28A3	0.89841	50.97	0.967	rgb(228, 32, 34)	1.9994	None
ESRRB	SLC2A3	-0.32377	48.94	-9.4E-01	rgb( 14, 93,253)	1.9588	None
GATA3	SLC2A3	0.76467	50.88	0.885	rgb(227, 48, 50)	1.9976	None
MSX2	SLC2A3	0.94964	50.99	0.985	rgb(228, 29, 31)	1.9998	None
ESRRB	SLC43A1	0.79963	50.91	0.911	rgb(227, 43, 45)	1.9982	None
GATA3	SLC43A1	-0.79963	50.91	-9.1E-01	rgb( 19, 96,252)	1.9982	None
MSX2	SLC43A1	0.94327	50.84	0.843	rgb(226, 56, 58)	1.9968	None
ESRRB	SLC47A1	0.7219	49.61	0.612	rgb(224,100,101)	1.9722	None
MSX2	SLC47A1	0.85509	50.67	0.671	rgb(224, 89, 90)	1.9934	None
GATA3	SLC6A12	-0.44398	49.74	-7.4E-01	rgb( 56,119,245)	1.9748	None
MSX2	SLC6A12	-0.0372	36.22	-2.2E-01	rgb(170,188,225)	1.7044	None
ESRRB	SLC7A14	0.74818	50.86	0.864	rgb(226, 52, 54)	1.9972	None
MSX2	SLC7A14	0.49888	46.22	0.223	rgb(219,174,175)	1.9044	None
