TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
MAFA	FTCD	0.1497	40.37	0.368	rgb(221,147,147)	1.7874	None
GATA4	SLC7A4	0.14905	40.36	0.363	rgb(221,148,148)	1.7872	None
NR4A2	FOXP2	0.14905	40.36	0.357	rgb(221,149,150)	1.7872	None
NR4A2	GAD2	0.14905	40.36	0.362	rgb(221,148,149)	1.7872	None
TEAD2	GLIS2	0.14905	40.36	0.361	rgb(221,148,149)	1.7872	None
ZNF117	CNTN3	0.14905	40.36	0.36	rgb(221,148,149)	1.7872	2,2
EGR3	AK024092	-0.14841	40.35	-3.5E-01	rgb(140,170,230)	1.787	2,2
EGR3	TUBA1A	0.14841	40.35	0.346	rgb(221,151,152)	1.787	None
FOXA1	FAM153A	0.14841	40.35	0.351	rgb(221,150,151)	1.787	2,2
FOXA1	KLHL32	0.14841	40.35	0.348	rgb(221,151,151)	1.787	None
HOXB9	ZNF492	-0.14841	40.35	-3.5E-01	rgb(142,171,230)	1.787	2,2
LHX1	CELA3A	0.14841	40.35	0.355	rgb(221,149,150)	1.787	None
LHX1	ONECUT3	0.14841	40.35	0.348	rgb(221,151,151)	1.787	None
LMX1A	SNAP25	0.14841	40.35	0.348	rgb(221,151,151)	1.787	None
MAFA	KANK2	-0.14841	40.35	-3.5E-01	rgb(141,171,230)	1.787	None
MAFA	LDHAL6A	0.14841	40.35	0.35	rgb(221,150,151)	1.787	None
RORC	LTF	0.14841	40.35	0.349	rgb(221,150,151)	1.787	None
ZFP90	PGM5P2	0.14841	40.35	0.35	rgb(221,150,151)	1.787	2,2
LHX1	SSBP2	0.14776	40.34	0.344	rgb(221,151,152)	1.7868	None
ZFP28	KIF5A	0.14776	40.34	0.337	rgb(221,153,153)	1.7868	None
ZNF519	FAM106CP	0.14776	40.34	0.336	rgb(221,153,154)	1.7868	2,2
LMX1B	AK092048	0.14712	40.33	0.334	rgb(221,153,154)	1.7866	2,2
NKX6-1	TTLL6	0.14712	40.33	0.334	rgb(221,153,154)	1.7866	None
NR4A2	DLL1	-0.14712	40.33	-3.3E-01	rgb(145,173,230)	1.7866	None
ONECUT1	FLJ35024	0.14712	40.33	0.325	rgb(221,155,156)	1.7866	2,2
RFX2	SLC7A2	-0.14712	40.33	-3.3E-01	rgb(145,173,230)	1.7866	None
SPIB	PCBP4	0.14712	40.33	0.329	rgb(221,154,155)	1.7866	None
GATA6	NRXN2	-0.14648	40.32	-3.2E-01	rgb(147,175,229)	1.7864	None
LHX1	DQ592230	-0.14648	40.32	-3.2E-01	rgb(147,175,229)	1.7864	2,2
LMX1B	BC033961	0.14648	40.32	0.319	rgb(221,156,157)	1.7864	2,2
MAFB	NPM2	0.14648	40.32	0.323	rgb(221,155,156)	1.7864	None
POU6F1	JAKMIP2	-0.14648	40.32	-3.2E-01	rgb(147,174,229)	1.7864	None
SPIB	MSMB	0.14648	40.32	0.319	rgb(221,156,157)	1.7864	None
TFCP2L1	TRIM35	0.14648	40.32	0.316	rgb(220,157,157)	1.7864	None
ETS1	TMEM158	-0.14583	40.31	-3.1E-01	rgb(150,176,229)	1.7862	None
HES4	PRKCG	-0.14583	40.31	-3.1E-01	rgb(150,176,229)	1.7862	None
HSF2	ASIC1	0.14583	40.31	0.315	rgb(220,157,157)	1.7862	None
LHX1	SH2D3C	0.14583	40.31	0.307	rgb(220,158,159)	1.7862	None
MAFA	TMOD1	0.14583	40.31	0.308	rgb(220,158,159)	1.7862	None
NHLH1	TRIM35	0.14583	40.31	0.313	rgb(220,157,158)	1.7862	None
PDX1	MIR503HG	-0.14583	40.31	-3.1E-01	rgb(149,175,229)	1.7862	None
RORC	TEKT2	-0.14583	40.31	-3.1E-01	rgb(150,176,229)	1.7862	None
ZFHX2	NEGR1	0.14583	40.31	0.307	rgb(220,158,159)	1.7862	None
JAZF1	AK024092	0.14583	40.31	0.314	rgb(220,157,158)	1.7862	2,2
EGR3	IFI6	-0.14519	40.3	-3.0E-01	rgb(151,177,229)	1.786	None
FEV	RSPH4A	0.14519	40.3	0.298	rgb(220,160,161)	1.786	None
LHX1	RORC	-0.14519	40.3	-3.0E-01	rgb(151,177,229)	1.786	None
MAFB	KCNMB2	0.14519	40.3	0.298	rgb(220,160,161)	1.786	None
NR4A3	KCNH8	0.14519	40.3	0.297	rgb(220,160,161)	1.786	None
PAX6	ATP1A3	0.14519	40.3	0.298	rgb(220,160,161)	1.786	None
RFX2	MMD2	0.14519	40.3	0.297	rgb(220,160,161)	1.786	None
FOXA2	NEUROG3	0.14455	40.29	0.289	rgb(220,162,162)	1.7858	2,2
GATA4	CELA3B	-0.14455	40.29	-2.9E-01	rgb(154,178,228)	1.7858	None
HSF2	MLXIPL	-0.14455	40.29	-2.9E-01	rgb(154,179,228)	1.7858	None
LMX1A	KIRREL3	0.14455	40.29	0.288	rgb(220,162,163)	1.7858	None
RORC	TMEM178B	0.14455	40.29	0.287	rgb(220,162,163)	1.7858	None
SPIB	RUNX1T1	0.14455	40.29	0.285	rgb(220,162,163)	1.7858	None
TEAD1	ZG16	-0.14455	40.29	-2.9E-01	rgb(154,179,228)	1.7858	None
ZNF853	LIMD2	0.14455	40.29	0.294	rgb(220,161,161)	1.7858	2,2
FOXA1	KCNJ2	-0.1439	40.28	-2.8E-01	rgb(156,180,228)	1.7856	None
HOXB9	GSTM2	0.1439	40.28	0.283	rgb(220,163,163)	1.7856	None
MAFA	LMO3	0.1439	40.28	0.282	rgb(220,163,164)	1.7856	None
MAFB	SIM1	0.1439	40.28	0.283	rgb(220,163,163)	1.7856	None
NR4A3	RUNDC3A	0.1439	40.28	0.277	rgb(220,164,165)	1.7856	None
POU2F2	CCDC162P	0.1439	40.28	0.276	rgb(220,164,165)	1.7856	None
POU2F2	DEFB1	0.1439	40.28	0.285	rgb(220,163,163)	1.7856	None
POU6F1	ASRGL1	-0.1439	40.28	-2.8E-01	rgb(157,181,227)	1.7856	None
RORC	EPM2A	-0.1439	40.28	-2.8E-01	rgb(156,180,228)	1.7856	None
RORC	HERC5	-0.1439	40.28	-2.8E-01	rgb(157,180,228)	1.7856	None
SMAD9	CRYBA2	0.1439	40.28	0.279	rgb(220,164,164)	1.7856	None
SPIB	MYBPC3	0.1439	40.28	0.28	rgb(220,164,164)	1.7856	None
ZFHX2	CCK	-0.1439	40.28	-2.8E-01	rgb(157,180,228)	1.7856	None
GATA4	IRF2BP1	0.14326	40.27	0.265	rgb(220,166,167)	1.7854	None
HSF2	TAGLN3	0.14326	40.27	0.273	rgb(220,165,165)	1.7854	None
NR4A3	KCNJ2	0.14326	40.27	0.266	rgb(220,166,167)	1.7854	None
GATA2	TAC1	0.14261	40.26	0.255	rgb(220,168,169)	1.7852	2,2
MAFA	CRISPLD2	0.14261	40.26	0.262	rgb(220,167,168)	1.7852	None
NEUROD1	LMX1A	0.14261	40.26	0.255	rgb(220,168,169)	1.7852	None
NEUROG3	LOC283335	-0.14261	40.26	-2.6E-01	rgb(160,182,227)	1.7852	None
ELF4	FOXA2	-0.14197	40.25	-2.5E-01	rgb(164,184,226)	1.785	None
FOXA2	SERF2-C15ORF63	0.14197	40.25	0.249	rgb(220,169,170)	1.785	2,2
HSF2	STMN2	-0.14197	40.25	-2.5E-01	rgb(162,184,227)	1.785	None
SOX4	TUBB2B	-0.14197	40.25	-2.5E-01	rgb(164,185,226)	1.785	None
TFCP2L1	SFTPA2	0.14197	40.25	0.249	rgb(220,170,170)	1.785	None
TGIF2	TRIM24	0.14197	40.25	0.247	rgb(220,170,170)	1.785	None
ARX	TUBB2B	0.14133	40.24	0.243	rgb(220,171,171)	1.7848	None
FEV	NFASC	0.14133	40.24	0.241	rgb(220,171,171)	1.7848	None
HSF2	TTLL6	0.14133	40.24	0.242	rgb(220,171,171)	1.7848	None
LHX1	PCED1B-AS1	-0.14133	40.24	-2.4E-01	rgb(165,185,226)	1.7848	None
LTF	BC010924	-0.14133	40.24	-2.4E-01	rgb(165,186,226)	1.7848	2,2
NEUROG3	SSTR1	0.14133	40.24	0.238	rgb(220,172,172)	1.7848	None
NR4A3	STARD9	0.14133	40.24	0.237	rgb(220,172,172)	1.7848	None
PAX6	RIC3	0.14133	40.24	0.24	rgb(220,171,172)	1.7848	2,2
SMAD9	EVA1A	-0.14133	40.24	-2.4E-01	rgb(164,185,226)	1.7848	None
SOX4	TOX	0.14133	40.24	0.236	rgb(220,172,172)	1.7848	None
SPIB	ADAM12	0.14133	40.24	0.243	rgb(220,171,171)	1.7848	None
GATA6	ELF4	-0.14068	40.23	-2.3E-01	rgb(167,187,226)	1.7846	None
GATA6	LRRC49	0.14068	40.23	0.23	rgb(220,173,174)	1.7846	None
PAX6	LHX1	-0.14068	40.23	-2.3E-01	rgb(168,187,226)	1.7846	None
RORC	AKNA	0.14068	40.23	0.233	rgb(220,172,173)	1.7846	None
ZFP28	SUMO1P3	0.14068	40.23	0.228	rgb(220,173,174)	1.7846	2,2
ZNF492	FAM101B	0.14068	40.23	0.23	rgb(220,173,173)	1.7846	2,2
ZNF519	GALNT16	0.14068	40.23	0.233	rgb(220,172,173)	1.7846	None
LMX1B	LEFTY1	0.14004	40.22	0.224	rgb(219,174,175)	1.7844	None
NEUROD2	SPON2	0.14004	40.22	0.223	rgb(219,174,175)	1.7844	None
RFX3	TTLL7	0.14004	40.22	0.222	rgb(219,175,175)	1.7844	None
SOX4	CHD5	-0.14004	40.22	-2.2E-01	rgb(170,188,225)	1.7844	None
SPIB	PCSK1	0.14004	40.22	0.22	rgb(219,175,175)	1.7844	None
SPIB	TOX	0.14004	40.22	0.216	rgb(219,176,176)	1.7844	None
TEAD1	QSOX2	0.14004	40.22	0.224	rgb(219,174,175)	1.7844	None
ETS1	PCYT1B	-0.13939	40.21	-2.1E-01	rgb(171,189,225)	1.7842	None
ETV1	FFAR2	0.13939	40.21	0.209	rgb(219,177,177)	1.7842	None
FEV	GNAO1	0.13939	40.21	0.21	rgb(219,177,177)	1.7842	None
FOXA1	CSH1	0.13939	40.21	0.209	rgb(219,177,177)	1.7842	None
FOXP2	SCGB1C1	0.13939	40.21	0.208	rgb(219,177,178)	1.7842	2,2
LMX1B	ZFP28	0.13939	40.21	0.215	rgb(219,176,176)	1.7842	None
PDX1	MS4A8	0.13939	40.21	0.21	rgb(219,177,177)	1.7842	None
NEUROD2	YPEL1	0.13875	40.2	0.196	rgb(219,180,180)	1.784	None
ONECUT3	SCG5	-0.13875	40.2	-2.0E-01	rgb(173,190,225)	1.784	None
PDX1	GPC2	0.13875	40.2	0.202	rgb(219,179,179)	1.784	None
PDX1	RSAD2	0.13875	40.2	0.204	rgb(219,178,179)	1.784	None
POU2F2	PBOV1	0.13875	40.2	0.199	rgb(219,179,179)	1.784	None
ETS1	ISLR2	-0.13811	40.19	-1.9E-01	rgb(177,192,224)	1.7838	None
HIC1	NPTX2	-0.13811	40.19	-1.9E-01	rgb(176,192,224)	1.7838	None
HSF2	C7	0.13811	40.19	0.194	rgb(219,180,180)	1.7838	None
MAFA	FCGBP	-0.13811	40.19	-1.9E-01	rgb(176,192,224)	1.7838	None
ZNF382	GFRA3	0.13811	40.19	0.193	rgb(219,180,181)	1.7838	None
ZNF846	AX746991	0.13811	40.19	0.189	rgb(219,181,181)	1.7838	2,2
HOXB9	GPC2	-0.13746	40.18	-1.8E-01	rgb(177,193,224)	1.7836	None
MAFB	CACNA1E	0.13746	40.18	0.181	rgb(219,182,183)	1.7836	None
NEUROD2	AP3B2	0.13746	40.18	0.177	rgb(219,183,184)	1.7836	None
NEUROG3	UCP2	0.13746	40.18	0.183	rgb(219,182,182)	1.7836	None
SPIB	GFRA1	0.13746	40.18	0.185	rgb(219,182,182)	1.7836	None
ZFP82	DNAJC12	0.13746	40.18	0.177	rgb(219,183,183)	1.7836	None
ZNF492	KIAA1324	-0.13746	40.18	-1.8E-01	rgb(177,193,224)	1.7836	None
ZNF846	AX747158	0.13746	40.18	0.177	rgb(219,183,184)	1.7836	2,2
NEUROD1	INSM1	0.13682	40.17	0.166	rgb(219,185,186)	1.7834	None
PAX6	ASIC5	0.13682	40.17	0.169	rgb(219,185,185)	1.7834	2,2
ZNF846	DLL4	-0.13682	40.17	-1.7E-01	rgb(180,194,223)	1.7834	None
ATF5	AK310876	-0.13618	40.16	-1.6E-01	rgb(183,196,223)	1.7832	2,2
HSF2	HHEX	0.13618	40.16	0.163	rgb(219,186,186)	1.7832	None
LMX1B	AK024119	0.13618	40.16	0.158	rgb(219,187,187)	1.7832	2,2
SPIB	PLCG2	0.13618	40.16	0.164	rgb(219,186,186)	1.7832	None
HOMEZ	FOXP2	0.13553	40.15	0.148	rgb(219,189,189)	1.783	None
LHX1	CHRNB4	-0.13553	40.15	-1.5E-01	rgb(184,197,223)	1.783	None
LHX1	VCAN	-0.13553	40.15	-1.5E-01	rgb(184,197,223)	1.783	None
NFAT5	HOMEZ	-0.13553	40.15	-1.5E-01	rgb(184,197,223)	1.783	None
TFCP2L1	LINC00939	0.13553	40.15	0.146	rgb(219,189,189)	1.783	None
LHX1	SOGA3	0.13489	40.14	0.139	rgb(219,190,191)	1.7828	None
TFCP2L1	ID1	-0.13489	40.14	-1.4E-01	rgb(187,198,222)	1.7828	None
GATA4	HIP1	-0.13424	40.13	-1.3E-01	rgb(189,200,222)	1.7826	None
HSF2	GCG	-0.13424	40.13	-1.3E-01	rgb(188,199,222)	1.7826	None
LMX1B	AK093555	0.13424	40.13	0.129	rgb(218,192,193)	1.7826	2,2
PAX6	CELF5	0.13424	40.13	0.128	rgb(218,193,193)	1.7826	None
TEAD2	HMGB3	0.13424	40.13	0.135	rgb(218,191,192)	1.7826	None
TEAD2	LRFN1	0.13424	40.13	0.129	rgb(218,192,193)	1.7826	None
NPAS3	RIC3	0.13424	40.13	0.129	rgb(218,192,193)	1.7826	2,2
ONECUT1	CADM2	0.1336	40.12	0.123	rgb(218,194,194)	1.7824	None
MAFB	ASCL2	0.13296	40.11	0.113	rgb(218,195,196)	1.7822	None
ZFP82	SDK1	0.13296	40.11	0.111	rgb(218,196,196)	1.7822	None
EGR3	TRIM24	0.13231	40.1	0.105	rgb(218,197,197)	1.782	None
LHX1	GCG	-0.13231	40.1	-9.8E-02	rgb(196,204,221)	1.782	None
MAFA	TMEM70	0.13231	40.1	0.1	rgb(218,198,198)	1.782	None
SOX4	ATF5	-0.13231	40.1	-9.7E-02	rgb(196,204,221)	1.782	None
ASCL1	AK123868	0.13167	40.09	0.092	rgb(218,200,200)	1.7818	2,2
NEUROD1	MUC16	-0.13167	40.09	-8.9E-02	rgb(198,205,220)	1.7818	None
NR4A3	GPBAR1	-0.13167	40.09	-9.5E-02	rgb(196,205,221)	1.7818	None
ONECUT3	SPINK4	-0.13167	40.09	-8.9E-02	rgb(198,205,220)	1.7818	None
NKX6-1	KIRREL3	0.13102	40.08	0.076	rgb(218,202,203)	1.7816	None
PAX6	RUNDC3A	0.13102	40.08	0.083	rgb(218,201,201)	1.7816	None
ASCL2	ASIC4	0.13038	40.07	0.066	rgb(218,204,204)	1.7814	None
LHX1	NOTUM	0.13038	40.07	0.072	rgb(218,203,203)	1.7814	None
ETV1	PSD	0.12974	40.06	0.056	rgb(218,206,206)	1.7812	None
MAFB	FFAR2	-0.12974	40.06	-6.2E-02	rgb(204,209,219)	1.7812	None
ONECUT1	PBOV1	0.12974	40.06	0.059	rgb(218,206,206)	1.7812	None
LMX1A	GAP43	-0.12909	40.05	-4.6E-02	rgb(207,211,219)	1.781	None
LMX1B	DPP10	0.12909	40.05	0.049	rgb(218,208,208)	1.781	None
PRDM16	VN1R1	0.12909	40.05	0.052	rgb(218,207,207)	1.781	2,2
TEAD1	ITPR1	-0.12909	40.05	-5.1E-02	rgb(206,210,219)	1.781	None
TEAD2	CDKN1C	0.12909	40.05	0.047	rgb(218,208,208)	1.781	None
ATF6	PDZD4	-0.12845	40.04	-3.6E-02	rgb(209,212,218)	1.7808	None
ISL1	MIR7-3HG	-0.12845	40.04	-3.9E-02	rgb(209,212,218)	1.7808	None
LHX1	FSTL5	-0.12781	40.02	-2.2E-02	rgb(212,214,218)	1.7804	None
NEUROG3	DPYSL3	0.12781	40.02	0.022	rgb(217,213,213)	1.7804	None
SOX4	WNT9A	-0.12781	40.02	-2.2E-02	rgb(212,214,218)	1.7804	None
TP73	PLCG2	-0.12781	40.02	-2.5E-02	rgb(212,214,218)	1.7804	None
ASCL2	LGI3	-0.12716	40.01	-5.5E-03	rgb(216,216,217)	1.7802	None
ELF4	SULT1C2P1	0.12716	40.01	0.011	rgb(217,215,215)	1.7802	None
LMX1A	GLYATL3	-0.12716	40.01	-5.5E-03	rgb(216,216,217)	1.7802	None
MAFA	HES4	0.12716	40.01	0.012	rgb(217,215,215)	1.7802	None
ONECUT1	SRCIN1	0.12716	40.01	0.012	rgb(217,215,215)	1.7802	None
SPIB	SYNM	0.12716	40.01	0.009	rgb(217,215,215)	1.7802	None
TP73	PDZD4	0.12716	40.01	0.008	rgb(217,215,215)	1.7802	None
SPIB	ATP6V1G2	0.12652	39.79	0.788	rgb(226, 66, 68)	1.7758	None
FOXA2	ATP8B2	0.12596	39.75	0.755	rgb(225, 73, 74)	1.775	None
ARX	CYMP	-0.12541	39.74	-7.4E-01	rgb( 56,119,245)	1.7748	None
ARX	MPP1	0.12541	39.74	0.738	rgb(225, 76, 77)	1.7748	None
ETS1	ZFP82	-0.12541	39.74	-7.4E-01	rgb( 56,119,245)	1.7748	None
FOXA2	SLC25A53	0.12541	39.74	0.738	rgb(225, 76, 78)	1.7748	None
ASCL2	KANK2	0.12486	39.73	0.732	rgb(225, 77, 79)	1.7746	None
ZNF519	KIAA1456	0.12486	39.73	0.734	rgb(225, 77, 78)	1.7746	2,2
FOXA2	GAP43	0.1243	39.69	0.688	rgb(225, 86, 87)	1.7738	None
MYRF	AX746991	0.12375	39.68	0.679	rgb(224, 87, 89)	1.7736	2,2
ZFHX2	BAIAP3	0.12375	39.68	0.678	rgb(224, 87, 89)	1.7736	None
HIF1A	ELF4	0.1232	39.67	0.668	rgb(224, 89, 91)	1.7734	None
HOXB9	FOXA1	0.1232	39.67	0.673	rgb(224, 88, 90)	1.7734	None
ETS1	CCDC181	-0.12264	39.65	-6.5E-01	rgb( 75,131,242)	1.773	None
LMX1B	FLJ22184	0.12264	39.65	0.651	rgb(224, 93, 94)	1.773	2,2
ZNF846	PELI3	-0.12264	39.65	-6.5E-01	rgb( 75,131,242)	1.773	None
MAFA	KIRREL3	0.12209	39.64	0.644	rgb(224, 94, 95)	1.7728	None
GATA2	GOLGA6L5	0.12153	39.63	0.626	rgb(224, 97, 99)	1.7726	2,2
ETV1	CAMK2B	0.12098	39.62	0.62	rgb(224, 99,100)	1.7724	None
MAFB	CACNA2D1	0.12098	39.62	0.619	rgb(224, 99,100)	1.7724	None
MYRF	NDUFB6	-0.12098	39.62	-6.2E-01	rgb( 82,135,241)	1.7724	2,2
ETV1	C7	0.12043	39.61	0.61	rgb(224,101,102)	1.7722	None
FOXA2	CHD5	-0.12043	39.61	-6.1E-01	rgb( 84,136,240)	1.7722	None
PRDM16	KCNH8	0.12043	39.61	0.614	rgb(224,100,101)	1.7722	None
SMAD9	TENM2	0.12043	39.61	0.612	rgb(224,100,101)	1.7722	None
FOXA1	SLC7A14	-0.11987	39.6	-6.0E-01	rgb( 87,138,240)	1.772	None
ONECUT1	AK123868	0.11987	39.6	0.6	rgb(224,102,104)	1.772	2,2
SPIB	PPP1R14A	0.11987	39.6	0.603	rgb(224,102,103)	1.772	None
ZFP2	WISP1	0.11987	39.6	0.603	rgb(224,102,103)	1.772	2,2
ETS1	CCL20	0.11932	39.59	0.589	rgb(223,104,106)	1.7718	None
MAFF	BRS3	-0.11876	39.58	-5.8E-01	rgb( 90,140,239)	1.7716	None
NEUROD2	PPP1R16B	0.11876	39.58	0.585	rgb(223,105,106)	1.7716	None
FOXP2	HDAC7	-0.11821	39.57	-5.7E-01	rgb( 93,141,239)	1.7714	None
GATA6	VOPP1	0.11821	39.57	0.57	rgb(223,108,109)	1.7714	None
TGIF2	NR2F2-AS1	0.11821	39.57	0.574	rgb(223,107,109)	1.7714	None
LHX1	NAV3	-0.11766	39.56	-5.6E-01	rgb( 97,144,238)	1.7712	None
MAFA	OGFRL1	0.11766	39.56	0.558	rgb(223,110,112)	1.7712	None
PDX1	AB007962	0.11766	39.56	0.56	rgb(223,110,111)	1.7712	2,2
ATF6	DOCK8	0.1171	39.55	0.546	rgb(223,113,114)	1.771	None
LHX1	ITPR1	-0.1171	39.55	-5.5E-01	rgb( 98,144,238)	1.771	None
ARX	SCG3	0.11655	39.54	0.536	rgb(223,115,116)	1.7708	None
ASCL1	AK5	0.11655	39.54	0.537	rgb(223,114,116)	1.7708	None
ZNF519	MSI1	0.11655	39.54	0.542	rgb(223,113,115)	1.7708	None
FOXA2	FAM171B	-0.116	39.53	-5.3E-01	rgb(103,147,237)	1.7706	None
GATA2	FOXA1	-0.116	39.53	-5.3E-01	rgb(102,147,237)	1.7706	None
GATA4	LRAT	-0.116	39.53	-5.3E-01	rgb(102,147,237)	1.7706	None
NR4A3	AK056486	0.116	39.53	0.53	rgb(223,116,117)	1.7706	2,2
RORC	RASD1	-0.116	39.53	-5.3E-01	rgb(101,147,237)	1.7706	None
AKNA	AL110171	-0.116	39.53	-5.3E-01	rgb(103,147,237)	1.7706	2,2
PDX1	TRIM24	-0.11544	39.52	-5.2E-01	rgb(103,148,237)	1.7704	None
TEAD1	BAALC	-0.11544	39.52	-5.2E-01	rgb(105,149,237)	1.7704	None
ZFP82	CCDC154	0.11544	39.52	0.518	rgb(223,118,119)	1.7704	2,2
ZFP82	NPSR1-AS1	0.11544	39.52	0.52	rgb(223,118,119)	1.7704	None
NR4A2	SERPINA10	0.11489	39.51	0.509	rgb(223,120,121)	1.7702	None
TFCP2L1	CCDC40	0.11489	39.51	0.507	rgb(223,120,121)	1.7702	None
TFCP2L1	GDAP1	0.11489	39.51	0.508	rgb(223,120,121)	1.7702	None
ZFP28	APBB1	-0.11489	39.51	-5.1E-01	rgb(106,149,237)	1.7702	None
GATA2	SLC6A16	-0.11433	39.5	-5.0E-01	rgb(109,151,236)	1.77	None
HES4	AK074396	0.11433	39.5	0.501	rgb(223,121,122)	1.77	2,2
ZNF492	ZFR2	0.11433	39.5	0.501	rgb(223,121,122)	1.77	2,2
ONECUT1	PTPRN2	0.11378	39.49	0.492	rgb(222,123,124)	1.7698	None
ELF4	CITED1	-0.11323	39.48	-4.8E-01	rgb(113,154,235)	1.7696	None
HSF2	SMARCD2	0.11267	39.47	0.469	rgb(222,127,128)	1.7694	None
NEUROG3	CIB4	0.11267	39.47	0.468	rgb(222,128,129)	1.7694	None
RFX3	ICA1L	0.11267	39.47	0.471	rgb(222,127,128)	1.7694	None
ZFHX2	AK311213	0.11267	39.47	0.474	rgb(222,127,127)	1.7694	2,2
ZFHX2	SNAP25	0.11267	39.47	0.468	rgb(222,128,129)	1.7694	None
ZNF382	CCDC154	0.11267	39.47	0.466	rgb(222,128,129)	1.7694	2,2
HMGN3	AK316092	-0.11267	39.47	-4.7E-01	rgb(116,155,235)	1.7694	2,2
FOXA2	PLCG2	0.11212	39.46	0.461	rgb(222,129,130)	1.7692	None
GATA4	DACH1	-0.11212	39.46	-4.6E-01	rgb(118,157,234)	1.7692	None
HIC1	SH2D3C	-0.11212	39.46	-4.6E-01	rgb(116,156,235)	1.7692	None
ONECUT3	ABCC4	0.11212	39.46	0.457	rgb(222,130,131)	1.7692	None
ZFP82	JAZF1	-0.11212	39.46	-4.6E-01	rgb(117,156,234)	1.7692	None
ZNF117	NAIP	0.11212	39.46	0.458	rgb(222,130,130)	1.7692	2,2
FEV	WSCD1	0.11157	39.45	0.448	rgb(222,131,132)	1.769	None
GATA6	VWA5B2	-0.11157	39.45	-4.5E-01	rgb(119,157,234)	1.769	None
HSF2	AGAP11	-0.11157	39.45	-4.5E-01	rgb(120,158,234)	1.769	None
NR4A2	GPBAR1	0.11157	39.45	0.445	rgb(222,132,133)	1.769	None
SOX4	SPOCK3	-0.11157	39.45	-4.5E-01	rgb(120,158,234)	1.769	None
ZFHX2	AP3B2	0.11157	39.45	0.446	rgb(222,132,133)	1.769	None
ATF5	LYPD8	-0.11101	39.44	-4.4E-01	rgb(121,159,234)	1.7688	2,2
GATA6	THBS4	0.11101	39.44	0.438	rgb(222,133,134)	1.7688	None
LMX1B	PYY	-0.11101	39.44	-4.4E-01	rgb(121,159,234)	1.7688	None
MAFB	KAL1	0.11101	39.44	0.44	rgb(222,133,134)	1.7688	2,2
ONECUT3	SMARCD2	0.11101	39.44	0.437	rgb(222,134,134)	1.7688	None
PRDM16	NKD1	0.11101	39.44	0.444	rgb(222,132,133)	1.7688	None
ZNF846	FBXL16	0.11101	39.44	0.436	rgb(222,134,135)	1.7688	None
ETS1	SMAD9	0.11046	39.43	0.433	rgb(222,134,135)	1.7686	None
FOXA2	NFRKB	-0.11046	39.43	-4.3E-01	rgb(124,161,233)	1.7686	None
GATA6	CAMK2N2	0.11046	39.43	0.435	rgb(222,134,135)	1.7686	None
GATA6	SULT2A1	0.11046	39.43	0.426	rgb(222,136,137)	1.7686	None
HSF2	DLGAP3	-0.11046	39.43	-4.3E-01	rgb(123,160,233)	1.7686	None
NEUROG3	TMEM61	0.11046	39.43	0.426	rgb(222,136,136)	1.7686	None
NFAT5	SHF	-0.11046	39.43	-4.3E-01	rgb(123,160,233)	1.7686	None
POU2F2	RCOR3	0.11046	39.43	0.428	rgb(222,135,136)	1.7686	None
ETS1	S100A1	-0.1099	39.42	-4.2E-01	rgb(127,162,233)	1.7684	None
FOXA2	PBOV1	-0.1099	39.42	-4.2E-01	rgb(127,162,233)	1.7684	None
PAX4	UCHL1	0.1099	39.42	0.424	rgb(222,136,137)	1.7684	2,2
ETS1	SSTR5-AS1	0.10935	39.41	0.409	rgb(222,139,140)	1.7682	None
GATA2	SPC25	-0.10935	39.41	-4.1E-01	rgb(129,163,232)	1.7682	None
HSF2	MYT1	0.10935	39.41	0.406	rgb(221,139,140)	1.7682	None
MAFA	ADCY5	-0.10935	39.41	-4.1E-01	rgb(128,163,233)	1.7682	None
NEUROD1	PAPPA2	0.10935	39.41	0.406	rgb(221,139,140)	1.7682	None
ONECUT2	PKIA	0.10935	39.41	0.41	rgb(222,139,140)	1.7682	None
HOXB9	AX746823	-0.1088	39.4	-4.0E-01	rgb(131,165,232)	1.768	2,2
NR4A3	CRIP2	0.1088	39.4	0.396	rgb(221,141,142)	1.768	None
ZFHX2	LOC100130000	0.1088	39.4	0.401	rgb(221,140,141)	1.768	2,2
ZNF846	NPM2	-0.1088	39.4	-4.0E-01	rgb(130,164,232)	1.768	None
ELF4	MAPK7	0.10824	39.39	0.39	rgb(221,143,143)	1.7678	None
LMX1B	RNF157	0.10824	39.39	0.386	rgb(221,143,144)	1.7678	None
ONECUT1	PCDH17	0.10824	39.39	0.393	rgb(221,142,143)	1.7678	2,2
TFCP2L1	PER2	0.10824	39.39	0.393	rgb(221,142,143)	1.7678	None
GATA6	LRRC10B	-0.10769	39.38	-3.8E-01	rgb(134,167,232)	1.7676	None
LHX1	SYNM	0.10769	39.38	0.382	rgb(221,144,145)	1.7676	None
MAFA	VOPP1	0.10769	39.38	0.383	rgb(221,144,145)	1.7676	None
MAFB	SPOCK3	0.10769	39.38	0.384	rgb(221,144,144)	1.7676	None
MAFB	TMOD2	0.10769	39.38	0.381	rgb(221,144,145)	1.7676	None
NR4A2	TUB	0.10769	39.38	0.38	rgb(221,144,145)	1.7676	None
ONECUT2	VN1R1	0.10769	39.38	0.384	rgb(221,144,144)	1.7676	2,2
