TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
GATA4	DNAH14	-0.47513	46.61	-6.1E-01	rgb( 84,136,240)	1.9122	None
HIC1	NPTX2	-0.47513	46.61	-6.1E-01	rgb( 85,137,240)	1.9122	None
HIC1	VASH2	0.47513	46.61	0.605	rgb(224,101,103)	1.9122	None
LMX1B	KIRREL3	-0.47513	46.61	-6.1E-01	rgb( 85,137,240)	1.9122	None
ZFHX2	BC150585	0.47513	46.61	0.611	rgb(224,100,101)	1.9122	2,2
ZFP82	FAT3	0.47513	46.61	0.608	rgb(224,101,102)	1.9122	None
ZFP82	SORCS2	0.47513	46.61	0.609	rgb(224,101,102)	1.9122	None
EGR3	SYNM	-0.47441	46.6	-6.0E-01	rgb( 87,138,240)	1.912	None
MAFA	ELAVL3	0.47441	46.6	0.6	rgb(224,102,104)	1.912	None
NKX6-1	ABCA9	-0.47441	46.6	-6.0E-01	rgb( 87,138,240)	1.912	None
NR4A3	SPIB	0.47441	46.6	0.605	rgb(224,102,103)	1.912	None
TEAD1	DOCK8	0.47441	46.6	0.6	rgb(224,102,104)	1.912	None
ZFHX2	ZFP82	0.47441	46.6	0.6	rgb(224,102,104)	1.912	None
ZNF382	FAM95B1	0.47441	46.6	0.603	rgb(224,102,103)	1.912	2,2
GATA6	MLXIPL	-0.47369	46.59	-5.9E-01	rgb( 88,139,240)	1.9118	None
LMX1A	HSF2	-0.47369	46.59	-5.9E-01	rgb( 90,140,239)	1.9118	None
NEUROG3	SCG3	0.47369	46.59	0.592	rgb(224,104,105)	1.9118	None
NR4A2	SERPINA10	0.47369	46.59	0.589	rgb(223,104,106)	1.9118	None
PBX1	MLLT11	-0.47369	46.59	-5.9E-01	rgb( 88,139,240)	1.9118	None
TFCP2L1	LRRC36	0.47369	46.59	0.591	rgb(224,104,105)	1.9118	None
GATA2	ANGPT2	-0.47297	46.58	-5.8E-01	rgb( 92,141,239)	1.9116	None
MLXIPL	CR627394	0.47297	46.58	0.584	rgb(223,105,107)	1.9116	2,2
MYRF	SULT1A4	-0.47297	46.58	-5.8E-01	rgb( 91,140,239)	1.9116	None
NR4A3	KHK	-0.47297	46.58	-5.8E-01	rgb( 91,140,239)	1.9116	None
PBX3	RBPMS	-0.47297	46.58	-5.8E-01	rgb( 92,141,239)	1.9116	None
PDX1	ADCY5	0.47297	46.58	0.583	rgb(223,106,107)	1.9116	None
RORC	DNAH14	-0.47297	46.58	-5.8E-01	rgb( 91,140,239)	1.9116	None
RORC	SPDYE7P	-0.47297	46.58	-5.8E-01	rgb( 92,141,239)	1.9116	None
SOX4	SMARCD2	-0.47297	46.58	-5.8E-01	rgb( 90,140,239)	1.9116	None
SPIB	MUC17	0.47297	46.58	0.576	rgb(223,107,108)	1.9116	None
TFCP2L1	MUC5AC	0.47297	46.58	0.576	rgb(223,107,108)	1.9116	2,2
ZNF519	AK055257	0.47297	46.58	0.58	rgb(223,106,107)	1.9116	2,2
CCDC17	AX747179	0.47297	46.58	0.577	rgb(223,107,108)	1.9116	2,2
EGR3	STRC	-0.47225	46.57	-5.7E-01	rgb( 93,141,239)	1.9114	None
HOMEZ	BX647938	-0.47225	46.57	-5.7E-01	rgb( 93,142,239)	1.9114	2,2
HOXB9	RGS9	0.47225	46.57	0.574	rgb(223,107,109)	1.9114	None
HSF2	DCHS1	0.47225	46.57	0.568	rgb(223,108,110)	1.9114	None
LHX1	LZTS1	-0.47225	46.57	-5.7E-01	rgb( 93,141,239)	1.9114	None
MLXIPL	RAB4B-EGLN2	0.47225	46.57	0.571	rgb(223,108,109)	1.9114	None
RFX2	ACOT7	-0.47225	46.57	-5.7E-01	rgb( 93,142,239)	1.9114	None
RFX3	MIAT	0.47225	46.57	0.566	rgb(223,109,110)	1.9114	None
ZFP90	LINGO1	-0.47225	46.57	-5.7E-01	rgb( 94,142,239)	1.9114	None
ZNF846	IFIT1	-0.47225	46.57	-5.7E-01	rgb( 94,142,239)	1.9114	None
MYT1	AF070581	0.47225	46.57	0.571	rgb(223,108,109)	1.9114	2,2
E2F7	SOCS1	-0.47152	46.56	-5.6E-01	rgb( 96,143,238)	1.9112	None
FOXD4L5	SAP30	-0.47152	46.56	-5.6E-01	rgb( 96,143,238)	1.9112	None
GATA4	SLC38A3	-0.47152	46.56	-5.6E-01	rgb( 95,143,238)	1.9112	None
HMBOX1	JX088243	0.47152	46.56	0.558	rgb(223,110,112)	1.9112	2,2
MYRF	LOC595101	0.47152	46.56	0.561	rgb(223,110,111)	1.9112	2,2
PLAG1	KIAA1549	-0.47152	46.56	-5.6E-01	rgb( 96,143,238)	1.9112	None
POU5F1	TMPRSS6	-0.47152	46.56	-5.6E-01	rgb( 96,144,238)	1.9112	None
RORC	SPTBN4	0.47152	46.56	0.558	rgb(223,110,112)	1.9112	None
SMAD9	POM121L9P	0.47152	46.56	0.557	rgb(223,111,112)	1.9112	None
ZFP28	SHC3	-0.47152	46.56	-5.6E-01	rgb( 95,143,238)	1.9112	None
ZNF492	LOC653513	0.47152	46.56	0.56	rgb(223,110,111)	1.9112	2,2
ZBTB4	BC053580	0.47152	46.56	0.564	rgb(223,109,110)	1.9112	2,2
EGR3	NREP	0.4708	46.55	0.548	rgb(223,112,113)	1.911	None
FEV	CLCNKA	-0.4708	46.55	-5.5E-01	rgb( 97,144,238)	1.911	None
FOXA1	SPDYE7P	-0.4708	46.55	-5.5E-01	rgb( 97,144,238)	1.911	None
FOXP2	RBP2	-0.4708	46.55	-5.5E-01	rgb( 97,144,238)	1.911	None
GLIS2	ECEL1	0.4708	46.55	0.554	rgb(223,111,112)	1.911	2,2
HOXB9	BX649158	-0.4708	46.55	-5.5E-01	rgb( 97,144,238)	1.911	2,2
ONECUT3	JPH4	-0.4708	46.55	-5.5E-01	rgb( 98,144,238)	1.911	None
PAX6	EYA4	0.4708	46.55	0.553	rgb(223,111,112)	1.911	None
POU2F2	SLC26A7	0.4708	46.55	0.551	rgb(223,112,113)	1.911	None
TGIF2	ITPR1	0.4708	46.55	0.549	rgb(223,112,113)	1.911	None
ZFP69B	BHMT	0.4708	46.55	0.553	rgb(223,111,113)	1.911	2,2
ZNF492	AK123889	0.4708	46.55	0.546	rgb(223,113,114)	1.911	2,2
EGR3	ATOH8	-0.47008	46.54	-5.4E-01	rgb(100,146,237)	1.9108	None
FOXA1	FAM135B	0.47008	46.54	0.537	rgb(223,114,115)	1.9108	None
LHX1	ABLIM2	0.47008	46.54	0.539	rgb(223,114,115)	1.9108	None
LMX1B	SLC38A3	0.47008	46.54	0.537	rgb(223,114,116)	1.9108	None
LMX1B	SRRM4	0.47008	46.54	0.536	rgb(223,115,116)	1.9108	None
MAFB	KLB	0.47008	46.54	0.538	rgb(223,114,115)	1.9108	None
NEUROG3	CHRNA1	0.47008	46.54	0.538	rgb(223,114,115)	1.9108	None
RORC	ST8SIA3	0.47008	46.54	0.537	rgb(223,114,116)	1.9108	None
TET1	GDF11	0.47008	46.54	0.543	rgb(223,113,114)	1.9108	None
TP73	GADD45G	0.47008	46.54	0.544	rgb(223,113,114)	1.9108	None
ZFHX2	CCR6	0.47008	46.54	0.536	rgb(223,115,116)	1.9108	None
ZNF514	BMS1P1	0.47008	46.54	0.541	rgb(223,114,115)	1.9108	2,2
EGR3	CYGB	0.46936	46.53	0.525	rgb(223,117,118)	1.9106	None
ETS1	VOPP1	0.46936	46.53	0.527	rgb(223,116,117)	1.9106	None
HEY1	TNP1	0.46936	46.53	0.527	rgb(223,116,117)	1.9106	2,2
HOXB9	RGS17	-0.46936	46.53	-5.3E-01	rgb(101,146,237)	1.9106	None
HOXB9	SLC6A16	-0.46936	46.53	-5.3E-01	rgb(102,147,237)	1.9106	None
HSF2	LRP2BP	-0.46936	46.53	-5.3E-01	rgb(102,147,237)	1.9106	None
MAFB	KDM1A	-0.46936	46.53	-5.3E-01	rgb(102,147,237)	1.9106	None
RORC	HNF1A-AS1	-0.46936	46.53	-5.3E-01	rgb(102,147,237)	1.9106	None
SIX2	PRR5-ARHGAP8	0.46936	46.53	0.53	rgb(223,116,117)	1.9106	None
SPIB	SRRM4	-0.46936	46.53	-5.3E-01	rgb(102,147,237)	1.9106	None
TGIF2	HDAC7	0.46936	46.53	0.527	rgb(223,116,117)	1.9106	None
ZNF382	PPP1R16B	-0.46936	46.53	-5.3E-01	rgb(102,147,237)	1.9106	None
ARX	GDAP1L1	0.46864	46.52	0.52	rgb(223,118,119)	1.9104	2,2
ETV1	FAM227A	0.46864	46.52	0.521	rgb(223,117,118)	1.9104	None
FOXP2	SPRED3	0.46864	46.52	0.517	rgb(223,118,119)	1.9104	None
GATA2	CCDC181	0.46864	46.52	0.523	rgb(223,117,118)	1.9104	None
GATA4	STK31	-0.46864	46.52	-5.2E-01	rgb(104,148,237)	1.9104	None
GATA6	BC033528	-0.46864	46.52	-5.2E-01	rgb(103,148,237)	1.9104	2,2
LHX1	KCNK3	0.46864	46.52	0.516	rgb(223,118,119)	1.9104	None
NEUROD1	SLC22A13	-0.46864	46.52	-5.2E-01	rgb(103,148,237)	1.9104	None
NEUROG3	KCNG1	-0.46864	46.52	-5.2E-01	rgb(104,148,237)	1.9104	None
POU5F1	PLCE1-AS1	0.46864	46.52	0.515	rgb(223,119,120)	1.9104	2,2
PRDM16	BC029255	0.46864	46.52	0.522	rgb(223,117,118)	1.9104	2,2
RORC	TMEM178B	0.46864	46.52	0.522	rgb(223,117,118)	1.9104	None
SOX4	GLT8D2	0.46864	46.52	0.515	rgb(223,119,120)	1.9104	None
ZFHX2	TEAD2	0.46864	46.52	0.517	rgb(223,118,119)	1.9104	None
ZNF492	AK091996	0.46864	46.52	0.516	rgb(223,118,120)	1.9104	2,2
FOXD4L5	RAB3C	-0.46792	46.51	-5.1E-01	rgb(107,150,236)	1.9102	None
GATA4	HSPA6	0.46792	46.51	0.506	rgb(223,120,121)	1.9102	None
HES4	LRRC37A	-0.46792	46.51	-5.1E-01	rgb(107,150,236)	1.9102	None
NEUROD1	RPRML	0.46792	46.51	0.513	rgb(223,119,120)	1.9102	None
ONECUT1	LOC100507351	0.46792	46.51	0.509	rgb(223,120,121)	1.9102	2,2
ONECUT3	TAGLN3	-0.46792	46.51	-5.1E-01	rgb(106,150,236)	1.9102	None
PLAG1	CELF4	0.46792	46.51	0.511	rgb(223,119,120)	1.9102	None
ZNF492	SCN2A	0.46792	46.51	0.509	rgb(223,120,121)	1.9102	None
ZNF519	NCS1	-0.46792	46.51	-5.1E-01	rgb(107,150,236)	1.9102	None
ZNF846	CFC1	-0.46792	46.51	-5.1E-01	rgb(106,149,236)	1.9102	None
ZBTB25	BC150585	0.46792	46.51	0.513	rgb(223,119,120)	1.9102	2,2
ZNF514	AX747850	0.46792	46.51	0.509	rgb(223,120,121)	1.9102	2,2
FOXA1	RPS15AP10	-0.4672	46.5	-5.0E-01	rgb(109,151,236)	1.91	None
HSF2	POU5F1	-0.4672	46.5	-5.0E-01	rgb(108,151,236)	1.91	None
MAFA	NREP	0.4672	46.5	0.497	rgb(222,122,123)	1.91	None
MXI1	RYBP	0.4672	46.5	0.503	rgb(223,121,122)	1.91	None
NFAT5	NXPE1	0.4672	46.5	0.502	rgb(223,121,122)	1.91	None
PAX4	SYP	0.4672	46.5	0.497	rgb(222,122,123)	1.91	None
PBX3	COL12A1	0.4672	46.5	0.496	rgb(222,122,123)	1.91	None
PRDM16	SCN3B	0.4672	46.5	0.497	rgb(222,122,123)	1.91	None
RORC	KIF19	0.4672	46.5	0.505	rgb(223,121,122)	1.91	None
SOX4	PLCXD3	-0.4672	46.5	-5.0E-01	rgb(108,151,236)	1.91	None
TFCP2L1	TAC3	-0.4672	46.5	-5.0E-01	rgb(108,151,236)	1.91	None
TGIF2	MDK	-0.4672	46.5	-5.0E-01	rgb(108,151,236)	1.91	None
TGIF2	USP13	0.4672	46.5	0.501	rgb(223,121,122)	1.91	None
ZFP69B	LY6H	-0.4672	46.5	-5.0E-01	rgb(108,150,236)	1.91	2,2
ZNF846	EID2	-0.4672	46.5	-5.0E-01	rgb(109,151,236)	1.91	None
ARX	FHL1	0.46648	46.49	0.487	rgb(222,124,125)	1.9098	2,2
ASCL1	CRISPLD1	0.46648	46.49	0.487	rgb(222,124,125)	1.9098	2,2
EBF3	ADAMTSL2	-0.46648	46.49	-4.9E-01	rgb(110,152,236)	1.9098	None
FOXD4L5	SPDYA	0.46648	46.49	0.493	rgb(222,123,124)	1.9098	None
FOXP2	SAP30	0.46648	46.49	0.495	rgb(222,122,123)	1.9098	None
FOXP2	SPC25	0.46648	46.49	0.493	rgb(222,123,124)	1.9098	None
LMX1A	KL	0.46648	46.49	0.494	rgb(222,123,124)	1.9098	None
MAFA	MAST1	0.46648	46.49	0.488	rgb(222,124,125)	1.9098	None
NR4A3	LSP1	-0.46648	46.49	-4.9E-01	rgb(111,153,236)	1.9098	None
PDX1	KIAA0845	-0.46648	46.49	-4.9E-01	rgb(111,152,236)	1.9098	2,2
PROX1	GPR133	0.46648	46.49	0.491	rgb(222,123,124)	1.9098	2,2
SOX4	NAT14	0.46648	46.49	0.486	rgb(222,124,125)	1.9098	None
ZNF514	FW340024	0.46648	46.49	0.488	rgb(222,124,125)	1.9098	2,2
EGR3	VAV3	0.46576	46.48	0.485	rgb(222,124,125)	1.9096	None
FEV	CNGA3	0.46576	46.48	0.475	rgb(222,126,127)	1.9096	None
FOXA1	MX2	0.46576	46.48	0.476	rgb(222,126,127)	1.9096	None
GATA4	MTUS2	-0.46576	46.48	-4.8E-01	rgb(112,153,235)	1.9096	None
GATA6	ARL9	-0.46576	46.48	-4.8E-01	rgb(114,154,235)	1.9096	None
MAFA	WNT9A	0.46576	46.48	0.483	rgb(222,125,126)	1.9096	None
ONECUT1	GPR112	0.46576	46.48	0.481	rgb(222,125,126)	1.9096	2,2
PDX1	EXOSC4	0.46576	46.48	0.481	rgb(222,125,126)	1.9096	None
RFX3	MMD2	0.46576	46.48	0.482	rgb(222,125,126)	1.9096	None
SPIB	CRYBA2	0.46576	46.48	0.477	rgb(222,126,127)	1.9096	None
ZFP82	SMOC2	0.46576	46.48	0.476	rgb(222,126,127)	1.9096	None
ZFP92	LOC441204	-0.46576	46.48	-4.8E-01	rgb(113,153,235)	1.9096	2,2
KCNIP3	BEX1	0.46576	46.48	0.478	rgb(222,126,127)	1.9096	2,2
ARX	RASL11B	-0.46504	46.47	-4.7E-01	rgb(115,155,235)	1.9094	None
ELF4	DLL1	-0.46504	46.47	-4.7E-01	rgb(114,154,235)	1.9094	None
HOXB9	SDCBP2-AS1	-0.46504	46.47	-4.7E-01	rgb(114,154,235)	1.9094	None
LHX1	GPR173	-0.46504	46.47	-4.7E-01	rgb(115,155,235)	1.9094	None
NR4A3	GPBAR1	0.46504	46.47	0.466	rgb(222,128,129)	1.9094	None
ONECUT3	ANKRD36C	0.46504	46.47	0.466	rgb(222,128,129)	1.9094	None
RORC	PTGDR2	0.46504	46.47	0.468	rgb(222,128,129)	1.9094	None
ZFHX2	SNAP25	0.46504	46.47	0.468	rgb(222,128,129)	1.9094	None
ZNF846	NPM2	-0.46504	46.47	-4.7E-01	rgb(115,155,235)	1.9094	None
CXXC4	AK123868	0.46432	46.46	0.459	rgb(222,129,130)	1.9092	2,2
DPF3	LOC100527964	0.46432	46.46	0.463	rgb(222,129,129)	1.9092	2,2
FOXA1	GNG2	0.46432	46.46	0.457	rgb(222,130,131)	1.9092	None
FOXA2	DZIP1	0.46432	46.46	0.459	rgb(222,129,130)	1.9092	None
LHX1	FGF9	0.46432	46.46	0.464	rgb(222,128,129)	1.9092	None
LMX1B	CACNA1A	0.46432	46.46	0.458	rgb(222,130,130)	1.9092	None
MAFA	CNTD2	0.46432	46.46	0.456	rgb(222,130,131)	1.9092	None
MAFB	TMEM145	0.46432	46.46	0.455	rgb(222,130,131)	1.9092	None
NR4A3	IGFN1	0.46432	46.46	0.462	rgb(222,129,130)	1.9092	None
PBX3	KIF1A	-0.46432	46.46	-4.6E-01	rgb(116,156,235)	1.9092	None
RORC	AVPR1B	0.46432	46.46	0.464	rgb(222,128,129)	1.9092	None
ZNF492	AX746995	0.46432	46.46	0.457	rgb(222,130,131)	1.9092	2,2
ZNF492	EDAR	0.46432	46.46	0.46	rgb(222,129,130)	1.9092	None
EGR3	HMGN3	0.4636	46.45	0.451	rgb(222,131,132)	1.909	None
FOXA1	TMEFF2	0.4636	46.45	0.453	rgb(222,130,131)	1.909	None
HIF1A	SPDYE1	0.4636	46.45	0.45	rgb(222,131,132)	1.909	None
HOXB9	FLT1	-0.4636	46.45	-4.5E-01	rgb(120,158,234)	1.909	None
LMX1B	EPHB3	0.4636	46.45	0.447	rgb(222,132,132)	1.909	None
NKX6-1	SCUBE1	0.4636	46.45	0.454	rgb(222,130,131)	1.909	None
POU2F2	LIN7A	0.4636	46.45	0.449	rgb(222,131,132)	1.909	None
PRDM16	ATP6V1B1	0.4636	46.45	0.446	rgb(222,132,133)	1.909	None
SOX4	NDRG4	0.4636	46.45	0.447	rgb(222,132,132)	1.909	None
TET1	KCNH8	0.4636	46.45	0.448	rgb(222,131,132)	1.909	None
TFCP2L1	LONRF2	0.4636	46.45	0.452	rgb(222,131,132)	1.909	None
ZNF846	KCNMB3	0.4636	46.45	0.454	rgb(222,130,131)	1.909	None
ELF4	ACTN3	-0.46288	46.44	-4.4E-01	rgb(121,159,234)	1.9088	None
ETS1	CREBRF	0.46288	46.44	0.443	rgb(222,132,133)	1.9088	None
ETV1	MYBPC2	-0.46288	46.44	-4.4E-01	rgb(122,159,234)	1.9088	None
HIF1A	PPP1R3C	-0.46288	46.44	-4.4E-01	rgb(120,158,234)	1.9088	None
HLF	DZIP1	0.46288	46.44	0.437	rgb(222,133,134)	1.9088	None
HSF2	RPL36A-HNRNPH2	0.46288	46.44	0.444	rgb(222,132,133)	1.9088	None
NKX6-1	SCG3	0.46288	46.44	0.442	rgb(222,133,133)	1.9088	None
NR4A3	RIIAD1	0.46288	46.44	0.438	rgb(222,133,134)	1.9088	None
PBX3	APOC3	0.46288	46.44	0.444	rgb(222,132,133)	1.9088	None
RFX2	IGSF21	0.46288	46.44	0.436	rgb(222,134,135)	1.9088	None
SIX2	TMOD2	0.46288	46.44	0.437	rgb(222,133,134)	1.9088	None
TEAD2	SOCS1	0.46288	46.44	0.441	rgb(222,133,134)	1.9088	None
ZFP69B	RGS4	-0.46288	46.44	-4.4E-01	rgb(121,159,234)	1.9088	None
EGR3	NEGR1	0.46216	46.43	0.427	rgb(222,135,136)	1.9086	None
HMBOX1	BC090058	0.46216	46.43	0.434	rgb(222,134,135)	1.9086	2,2
HOXB9	ST8SIA3	-0.46216	46.43	-4.3E-01	rgb(123,160,233)	1.9086	None
MAFA	B3GAT1	0.46216	46.43	0.432	rgb(222,135,135)	1.9086	None
MXI1	MAPK8IP1	-0.46216	46.43	-4.3E-01	rgb(124,161,233)	1.9086	None
SOX4	CPB1	-0.46216	46.43	-4.3E-01	rgb(124,160,233)	1.9086	None
SOX4	CTTNBP2	0.46216	46.43	0.43	rgb(222,135,136)	1.9086	None
TEAD2	FLJ22184	0.46216	46.43	0.433	rgb(222,134,135)	1.9086	2,2
TET1	LOC100130557	0.46216	46.43	0.426	rgb(222,136,136)	1.9086	2,2
TP73	MAGED1	0.46216	46.43	0.434	rgb(222,134,135)	1.9086	None
ZNF382	HIC1	-0.46216	46.43	-4.3E-01	rgb(123,160,233)	1.9086	None
ZNF492	AHNAK	0.46216	46.43	0.431	rgb(222,135,136)	1.9086	None
ZNF846	SCUBE1	-0.46216	46.43	-4.3E-01	rgb(123,160,233)	1.9086	None
ZNF518A	AX747658	0.46216	46.43	0.428	rgb(222,135,136)	1.9086	2,2
FOXA2	SLC25A53	0.46144	46.42	0.42	rgb(222,137,138)	1.9084	None
FOXD4L5	LAPTM5	-0.46144	46.42	-4.2E-01	rgb(127,162,233)	1.9084	None
HEY1	IL11	0.46144	46.42	0.417	rgb(222,137,138)	1.9084	2,2
HOXB9	H1FX-AS1	-0.46144	46.42	-4.2E-01	rgb(126,161,233)	1.9084	None
LHX1	EID2	0.46144	46.42	0.416	rgb(222,137,138)	1.9084	None
MAFA	TMSB15B	-0.46144	46.42	-4.2E-01	rgb(126,162,233)	1.9084	None
MAFB	EFNB3	0.46144	46.42	0.423	rgb(222,136,137)	1.9084	None
ONECUT1	CRISPLD2	-0.46144	46.42	-4.2E-01	rgb(125,161,233)	1.9084	None
ONECUT3	TTR	-0.46144	46.42	-4.2E-01	rgb(126,162,233)	1.9084	None
PBX3	LOC100288332	0.46144	46.42	0.425	rgb(222,136,137)	1.9084	2,2
SOX4	SRRM4	-0.46144	46.42	-4.2E-01	rgb(125,161,233)	1.9084	None
ASCL1	RAB39B	0.46071	46.41	0.413	rgb(222,138,139)	1.9082	2,2
FOXJ1	AK024092	-0.46071	46.41	-4.1E-01	rgb(128,163,233)	1.9082	2,2
LHX1	FAM126A	-0.46071	46.41	-4.1E-01	rgb(127,162,233)	1.9082	None
ONECUT1	CNTNAP4	0.46071	46.41	0.411	rgb(222,139,139)	1.9082	2,2
POU5F1	KIAA0845	-0.46071	46.41	-4.1E-01	rgb(128,163,233)	1.9082	2,2
SPIB	STARD9	0.46071	46.41	0.409	rgb(221,139,140)	1.9082	None
TFCP2L1	JAKMIP1	-0.46071	46.41	-4.1E-01	rgb(128,163,233)	1.9082	None
NPAS3	TNP1	0.46071	46.41	0.411	rgb(222,139,139)	1.9082	2,2
TSHZ1	FAM64A	-0.46071	46.41	-4.1E-01	rgb(127,162,233)	1.9082	2,2
ASCL2	FBXL16	0.45999	46.4	0.397	rgb(221,141,142)	1.908	None
CXXC4	XAF1	0.45999	46.4	0.403	rgb(221,140,141)	1.908	2,2
LHX1	PALMD	-0.45999	46.4	-4.0E-01	rgb(129,164,232)	1.908	None
NKX6-1	MAPK8IP2	0.45999	46.4	0.402	rgb(221,140,141)	1.908	2,2
NR4A2	MAPK8IP1	-0.45999	46.4	-4.0E-01	rgb(130,164,232)	1.908	None
NR4A2	SLC14A2	0.45999	46.4	0.398	rgb(221,141,142)	1.908	None
PAX6	DCHS1	0.45999	46.4	0.397	rgb(221,141,142)	1.908	None
SPIB	LOC100507351	0.45999	46.4	0.396	rgb(221,141,142)	1.908	2,2
ZNF519	EPM2A	0.45999	46.4	0.403	rgb(221,140,141)	1.908	None
ZNF846	CITED2	-0.45999	46.4	-4.0E-01	rgb(130,164,232)	1.908	None
EGR3	CDHR3	-0.45927	46.39	-3.9E-01	rgb(133,166,232)	1.9078	None
ETS1	CNR1	0.45927	46.39	0.392	rgb(221,142,143)	1.9078	None
ETS1	CRMP1	-0.45927	46.39	-3.9E-01	rgb(132,165,232)	1.9078	None
FOXA1	LRRC49	0.45927	46.39	0.39	rgb(221,143,143)	1.9078	None
GATA2	SLC6A16	-0.45927	46.39	-3.9E-01	rgb(133,166,232)	1.9078	None
HSF2	KCNMB3	0.45927	46.39	0.395	rgb(221,142,142)	1.9078	None
HSF2	SYNGR3	-0.45927	46.39	-3.9E-01	rgb(132,165,232)	1.9078	None
NFAT5	BC131755	0.45927	46.39	0.391	rgb(221,142,143)	1.9078	2,2
NR4A2	DZIP1	-0.45927	46.39	-3.9E-01	rgb(132,165,232)	1.9078	None
NR4A2	SCUBE3	-0.45927	46.39	-3.9E-01	rgb(133,166,232)	1.9078	None
NR4A3	AMPH	-0.45927	46.39	-3.9E-01	rgb(133,166,232)	1.9078	None
POU5F1	ADAM20P1	0.45927	46.39	0.395	rgb(221,142,142)	1.9078	2,2
RORC	ZNF514	0.45927	46.39	0.388	rgb(221,143,144)	1.9078	None
SMAD9	TCTEX1D4	0.45927	46.39	0.389	rgb(221,143,143)	1.9078	None
SOX4	ADAMTSL1	-0.45927	46.39	-3.9E-01	rgb(132,165,232)	1.9078	None
TEAD2	MAD2L2	0.45927	46.39	0.393	rgb(221,142,143)	1.9078	None
TP73	CAMK2B	0.45927	46.39	0.388	rgb(221,143,144)	1.9078	None
ZFP28	SLC22A17	-0.45927	46.39	-3.9E-01	rgb(132,165,232)	1.9078	None
ZNF382	BC053580	0.45927	46.39	0.39	rgb(221,143,143)	1.9078	2,2
ZNF382	DNER	0.45927	46.39	0.391	rgb(221,142,143)	1.9078	None
ZNF492	PMS2L14	0.45927	46.39	0.39	rgb(221,143,143)	1.9078	2,2
ASCL1	ELAVL4	0.45855	46.38	0.377	rgb(221,145,146)	1.9076	None
EGR3	CACNB2	-0.45855	46.38	-3.8E-01	rgb(135,167,231)	1.9076	None
ETS1	NAALADL1	0.45855	46.38	0.384	rgb(221,144,144)	1.9076	None
GLIS2	PTPN22	-0.45855	46.38	-3.8E-01	rgb(135,167,231)	1.9076	None
HSF2	FZD4	0.45855	46.38	0.375	rgb(221,145,146)	1.9076	None
RORC	CCDC125	-0.45855	46.38	-3.8E-01	rgb(134,166,232)	1.9076	None
RORC	EFNB3	0.45855	46.38	0.376	rgb(221,145,146)	1.9076	None
SPIB	ENPP2	0.45855	46.38	0.379	rgb(221,145,145)	1.9076	None
TEAD1	DCHS1	0.45855	46.38	0.381	rgb(221,144,145)	1.9076	None
TEAD1	MYRF	0.45855	46.38	0.384	rgb(221,144,144)	1.9076	None
TFCP2L1	B3GNTL1	0.45855	46.38	0.38	rgb(221,144,145)	1.9076	None
TFCP2L1	LRRC10B	-0.45855	46.38	-3.8E-01	rgb(135,167,231)	1.9076	None
ZNF846	GPBAR1	-0.45855	46.38	-3.8E-01	rgb(136,167,231)	1.9076	None
ZNF846	MEX3B	-0.45855	46.38	-3.8E-01	rgb(135,167,231)	1.9076	None
FOXD4L5	NR4A3	0.45783	46.37	0.371	rgb(221,146,147)	1.9074	None
HLF	MUC15	0.45783	46.37	0.372	rgb(221,146,147)	1.9074	None
MAFA	DTX1	0.45783	46.37	0.373	rgb(221,146,146)	1.9074	None
MAFA	LRRC10B	0.45783	46.37	0.374	rgb(221,146,146)	1.9074	None
MAFB	ST6GALNAC5	0.45783	46.37	0.374	rgb(221,146,146)	1.9074	None
MAFB	TMEM198	0.45783	46.37	0.367	rgb(221,147,148)	1.9074	None
RORC	SPP1	-0.45783	46.37	-3.7E-01	rgb(137,168,231)	1.9074	None
SOX4	ATP6V0E2	-0.45783	46.37	-3.7E-01	rgb(138,169,231)	1.9074	None
ZFHX2	SCUBE3	0.45783	46.37	0.365	rgb(221,147,148)	1.9074	None
ZFP69B	PGM5P2	0.45783	46.37	0.366	rgb(221,147,148)	1.9074	2,2
ZNF382	AK091996	0.45783	46.37	0.371	rgb(221,146,147)	1.9074	2,2
ZNF519	LOC151009	0.45783	46.37	0.373	rgb(221,146,147)	1.9074	2,2
EGR3	MCOLN3	-0.45711	46.36	-3.6E-01	rgb(139,170,231)	1.9072	None
ETS1	MTUS2	-0.45711	46.36	-3.6E-01	rgb(139,169,231)	1.9072	None
FOXA2	SCG3	0.45711	46.36	0.358	rgb(221,149,149)	1.9072	None
GATA2	WSB1	0.45711	46.36	0.358	rgb(221,149,149)	1.9072	None
HSF2	KLHL35	-0.45711	46.36	-3.6E-01	rgb(139,169,231)	1.9072	None
RORC	SLITRK6	-0.45711	46.36	-3.6E-01	rgb(139,170,231)	1.9072	None
ZNF382	UBE2Q2P1	0.45711	46.36	0.358	rgb(221,149,149)	1.9072	2,2
SIM1	BST2	0.45711	46.36	0.357	rgb(221,149,150)	1.9072	2,2
ASCL2	RPRML	0.45639	46.35	0.348	rgb(221,150,151)	1.907	None
EGR3	TUBA1A	0.45639	46.35	0.346	rgb(221,151,152)	1.907	None
ETV1	PCYT1B	0.45639	46.35	0.348	rgb(221,151,151)	1.907	None
FOXA2	CD99L2	0.45639	46.35	0.354	rgb(221,149,150)	1.907	None
