TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
ALX4	OLIG3	0.40722	44.41	0.406	rgb(221,139,140)	1.8682	None
IRF4	OLIG3	-0.61242	50.51	-5.1E-01	rgb(106,150,236)	1.9902	None
ALX4	PALM2	-0.29071	48.86	-8.6E-01	rgb( 31,104,250)	1.9572	2,2
FOXC1	PALM2	0.80671	50.45	0.449	rgb(222,131,132)	1.989	2,2
ALX4	PALMD	-0.66579	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
IRF4	PALMD	0.83463	50.6	0.598	rgb(224,103,104)	1.992	None
ALX4	PAMR1	-0.10255	45.85	-8.5E-01	rgb( 33,105,249)	1.897	None
IRF4	PAMR1	0.031702	47.43	0.427	rgb(222,135,136)	1.9286	None
ALX4	PCDH1	-0.8413	50.94	-9.4E-01	rgb( 12, 92,253)	1.9988	None
FOXC1	PCDH1	0.34136	43.08	0.082	rgb(218,201,201)	1.8416	None
FOXC1	PCDHB6	-0.34198	48.98	-9.8E-01	rgb(  4, 87,254)	1.9596	None
IRF4	PCDHB6	-0.54535	49.96	-9.6E-01	rgb(  8, 90,254)	1.9792	None
ALX4	PCOLCE2	0.94964	50.99	0.99	rgb(228, 28, 30)	1.9998	None
IRF4	PCOLCE2	-0.94964	50.99	-9.9E-01	rgb(  1, 86,255)	1.9998	None
ALX4	PIK3AP1	-0.019681	47.3	-3.0E-01	rgb(152,178,228)	1.926	None
IRF4	PIK3AP1	-0.80671	50.45	-8.5E-01	rgb( 31,104,249)	1.989	None
ALX4	PLA2R1	0.055562	47.6	0.596	rgb(224,103,104)	1.932	None
FOXC1	PLA2R1	-0.090086	47.78	-7.8E-01	rgb( 49,115,246)	1.9356	None
ALX4	PLAC8	-0.77083	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
FOXC1	PLAC8	0.24787	41.15	0.15	rgb(219,188,189)	1.803	None
IRF4	PLAC8	0.38882	49.47	0.472	rgb(222,127,128)	1.9694	None
FOXC1	PLAU	0.86846	50.69	0.693	rgb(225, 85, 86)	1.9938	None
IRF4	PLAU	-0.0025655	47.05	-5.3E-02	rgb(205,210,219)	1.921	None
ALX4	PLD1	-0.77526	50.89	-8.9E-01	rgb( 25,100,251)	1.9978	None
FOXC1	PLD1	0.51472	46.5	0.497	rgb(222,122,123)	1.91	None
