TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
LHX1	RCAN1	-0.44647	45.23	-2.3E-01	rgb(168,187,226)	1.8846	None
MEF2C	RCAN1	0.8413	50.94	0.939	rgb(227, 38, 40)	1.9988	None
CEBPA	RELN	-0.34572	43.18	-1.8E-01	rgb(177,193,224)	1.8436	None
LHX1	RELN	-0.11398	47.87	-8.7E-01	rgb( 28,102,250)	1.9374	None
MEF2C	RELN	0.028441	47.4	0.404	rgb(221,140,141)	1.928	None
EGR2	RHOB	0.4681	49.81	0.807	rgb(226, 63, 65)	1.9762	None
LHX1	RHOB	-0.39817	44.27	-2.7E-01	rgb(159,182,227)	1.8654	None
MEF2C	RHOB	0.75331	49.77	0.767	rgb(225, 71, 72)	1.9754	None
EGR2	RRAD	-0.18461	48.42	-4.2E-01	rgb(127,162,233)	1.9484	None
ESRRG	RRAD	-0.58769	47.67	-6.7E-01	rgb( 73,129,242)	1.9334	None
MEF2C	RRAD	-0.37585	49.35	-3.5E-01	rgb(141,171,230)	1.967	None
CEBPA	RUNX1	-0.35191	43.35	-3.5E-01	rgb(142,171,230)	1.847	None
EGR2	RUNX1	0.78237	50.05	0.053	rgb(218,207,207)	1.981	None
MEF2C	RUNX1	0.73777	49.7	0.701	rgb(225, 83, 84)	1.974	None
CEBPA	SAMD5	-0.63247	48.5	-5.0E-01	rgb(109,151,236)	1.95	None
ESRRG	SAMD5	0.69196	50.78	0.783	rgb(226, 67, 69)	1.9956	None
LHX1	SAMD5	-0.83647	50.61	-6.1E-01	rgb( 85,137,240)	1.9922	None
CEBPA	SERPINI1	-0.37306	43.62	-6.2E-01	rgb( 82,135,241)	1.8524	None
EGR2	SERPINI1	0.96932	50.87	0.867	rgb(227, 51, 53)	1.9974	None
LHX1	SERPINI1	0.89841	50.97	0.973	rgb(228, 31, 33)	1.9994	None
CEBPA	SHB	-0.41605	44.52	-5.2E-01	rgb(105,149,237)	1.8704	None
EGR2	SHB	0.098113	47.81	0.806	rgb(226, 63, 65)	1.9362	None
LHX1	SHB	-0.94327	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
MEF2C	SHB	0.68507	49.24	0.239	rgb(220,171,172)	1.9648	None
EGR2	SIK1	0.49492	46.1	0.098	rgb(218,198,198)	1.902	None
ESRRG	SIK1	-0.97266	50.88	-8.8E-01	rgb( 25,100,251)	1.9976	None
LHX1	SIK1	0.89841	50.97	0.973	rgb(228, 31, 33)	1.9994	None
CEBPA	SLC20A2	-0.82107	50.54	-5.4E-01	rgb( 99,146,238)	1.9908	None
LHX1	SLC20A2	-0.49841	46.19	-1.9E-01	rgb(177,192,224)	1.9038	None
MEF2C	SLC20A2	0.87293	50.71	0.783	rgb(226, 68, 69)	1.9942	None
EGR2	SMTNL2	-0.12128	38.24	-2.4E-01	rgb(165,185,226)	1.7448	None
ESRRG	SMTNL2	-0.53835	49.95	-9.5E-01	rgb( 10, 91,253)	1.979	None
LHX1	SMTNL2	-0.070662	37.04	-4.3E-02	rgb(208,211,219)	1.7208	None
MEF2C	SMTNL2	-0.63046	48.48	-4.8E-01	rgb(114,154,235)	1.9496	None
CEBPA	SNCAIP	-0.12685	38.33	-3.3E-01	rgb(145,173,230)	1.7466	None
EGR2	SNCAIP	0.55595	47.27	0.273	rgb(220,165,165)	1.9254	None
LHX1	SNCAIP	-0.78266	50.07	-7.1E-02	rgb(202,208,220)	1.9814	None
MEF2C	SNCAIP	0.46315	49.24	0.479	rgb(222,125,126)	1.9648	None
CEBPA	STK38L	-0.93799	50.82	-8.2E-01	rgb( 40,109,248)	1.9964	None
EGR2	STK38L	0.44292	45.06	0.058	rgb(218,206,206)	1.8812	None
LHX1	STK38L	-0.96661	50.86	-8.6E-01	rgb( 31,104,250)	1.9972	None
MEF2C	STK38L	0.76467	50.88	0.884	rgb(227, 48, 50)	1.9976	None
CEBPA	TGFB2	-0.25355	41.25	-2.5E-01	rgb(162,183,227)	1.805	None
EGR2	TGFB2	0.81964	50.52	0.522	rgb(223,117,118)	1.9904	None
LHX1	TGFB2	-0.39183	44.13	-1.3E-01	rgb(188,199,222)	1.8626	None
MEF2C	TGFB2	0.52069	46.56	0.558	rgb(223,110,111)	1.9112	None
EGR2	TIMP3	0.34473	43.12	0.123	rgb(218,194,194)	1.8424	None
LHX1	TIMP3	-0.39296	44.14	-1.4E-01	rgb(186,198,222)	1.8628	None
MEF2C	TIMP3	0.8508	50.65	0.654	rgb(224, 92, 93)	1.993	None
CEBPA	TMEFF2	-0.56592	47.46	-4.6E-01	rgb(116,156,235)	1.9292	None
LHX1	TMEFF2	-0.71552	49.58	-5.8E-01	rgb( 92,141,239)	1.9716	None
MEF2C	TMEFF2	0.0053509	47.1	0.102	rgb(218,198,198)	1.922	None
CEBPA	TUB	0.40418	44.37	0.374	rgb(221,145,146)	1.8674	None
EGR2	TUB	-0.61349	48.21	-2.1E-01	rgb(171,189,225)	1.9442	None
LHX1	TUB	-0.59549	50.35	-3.5E-01	rgb(141,171,230)	1.987	None
EGR2	VGLL3	0.73084	49.67	0.674	rgb(224, 88, 90)	1.9734	None
ESRRG	VGLL3	0.63658	50.63	0.626	rgb(224, 97, 99)	1.9926	None
LHX1	VGLL3	-0.7956	50.37	-3.7E-01	rgb(137,169,231)	1.9874	None
CEBPA	ZNF385B	0.93487	50.81	0.808	rgb(226, 63, 64)	1.9962	None
EGR2	ZNF385B	0.44669	45.24	0.243	rgb(220,171,171)	1.8848	None
LHX1	ZNF385B	-0.37068	49.28	-2.8E-01	rgb(156,180,228)	1.9656	None
