TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
GLIS3	TMEM145	0.6169	46.44	0.443	rgb(222,132,133)	1.909	None
RXRG	MATN2	-0.6169	46.44	-4.4E-01	rgb(122,159,234)	1.909	None
RXRG	SHISA2	-0.6169	46.44	-4.4E-01	rgb(121,158,234)	1.909	None
SOX9	ARHGAP24	0.6169	46.44	0.435	rgb(222,134,135)	1.909	None
FLI1	TYRP1	-0.61645	46.43	-4.3E-01	rgb(124,160,233)	1.9088	None
IRF8	TFAP2A	-0.61645	46.43	-4.3E-01	rgb(124,161,233)	1.9088	None
IRX3	DLK1	-0.61645	46.43	-4.3E-01	rgb(123,160,233)	1.9088	None
JUNB	CALCB	0.61645	46.43	0.431	rgb(222,135,136)	1.9088	None
OLIG3	KIAA1199	-0.61645	46.43	-4.3E-01	rgb(124,161,233)	1.9088	2,2
RXRG	MAP2	-0.61645	46.43	-4.3E-01	rgb(125,161,233)	1.9088	None
SIX2	TMEM198	-0.61645	46.43	-4.3E-01	rgb(125,161,233)	1.9088	None
EGR1	GEMIN8P4	-0.616	46.42	-4.2E-01	rgb(126,162,233)	1.9086	None
IRF4	ITIH4	-0.616	46.42	-4.2E-01	rgb(125,161,233)	1.9086	None
RARB	DCDC5	0.616	46.42	0.42	rgb(222,137,138)	1.9086	2,2
RXRG	HRK	-0.616	46.42	-4.2E-01	rgb(125,161,233)	1.9086	None
STAT1	LMO2	0.616	46.42	0.417	rgb(222,137,138)	1.9086	None
STAT1	PAX6	0.616	46.42	0.422	rgb(222,136,137)	1.9086	None
TFCP2L1	ANKRD36C	-0.616	46.42	-4.2E-01	rgb(126,162,233)	1.9086	None
ZIC1	UNC5C	0.616	46.42	0.417	rgb(222,137,138)	1.9086	None
EGR2	OPCML	0.61555	46.41	0.411	rgb(222,139,139)	1.9084	None
ETV4	C8orf34	0.61555	46.41	0.407	rgb(221,139,140)	1.9084	None
HOXA10	SOGA3	0.61555	46.41	0.409	rgb(221,139,140)	1.9084	None
NEUROG3	DNAH7	0.61555	46.41	0.408	rgb(221,139,140)	1.9084	None
RXRG	COL14A1	0.61555	46.41	0.413	rgb(222,138,139)	1.9084	None
ST18	TBL1X	-0.61555	46.41	-4.1E-01	rgb(127,162,233)	1.9084	None
AHR	DLX5	0.6151	46.4	0.402	rgb(221,140,141)	1.9082	None
ETV4	MME	0.6151	46.4	0.403	rgb(221,140,141)	1.9082	None
FOXO1	CACNA1B	0.6151	46.4	0.4	rgb(221,141,141)	1.9082	None
HOXA10	CRYBA2	0.6151	46.4	0.4	rgb(221,141,141)	1.9082	None
HOXA10	SLC2A6	0.6151	46.4	0.402	rgb(221,140,141)	1.9082	None
JUNB	MVP	-0.6151	46.4	-4.0E-01	rgb(130,164,232)	1.9082	None
POU5F1	LOC100130476	0.6151	46.4	0.398	rgb(221,141,142)	1.9082	2,2
SHOX2	MAN1A1	0.6151	46.4	0.402	rgb(221,140,141)	1.9082	None
SHOX2	MGAT4C	0.6151	46.4	0.404	rgb(221,140,141)	1.9082	None
BCL6	GLI1	0.61465	46.39	0.386	rgb(221,143,144)	1.908	None
ESRRB	LRIG1	0.61465	46.39	0.389	rgb(221,143,143)	1.908	None
FOXJ1	INPP1	-0.61465	46.39	-3.9E-01	rgb(132,165,232)	1.908	None
FOXO1	AK094611	-0.61465	46.39	-3.9E-01	rgb(133,166,232)	1.908	2,2
LHX6	AFAP1L2	-0.61465	46.39	-3.9E-01	rgb(133,166,232)	1.908	None
MLXIPL	GFI1	-0.61465	46.39	-3.9E-01	rgb(132,165,232)	1.908	None
NFKB2	NEDD9	0.61465	46.39	0.391	rgb(221,142,143)	1.908	None
PITX1	PRSS3	0.61465	46.39	0.388	rgb(221,143,144)	1.908	None
ASCL2	SLC25A47	-0.6142	46.38	-3.8E-01	rgb(135,167,231)	1.9078	None
BCL6	EDNRB	0.6142	46.38	0.381	rgb(221,144,145)	1.9078	None
FOXO1	ANXA9	0.6142	46.38	0.38	rgb(221,144,145)	1.9078	None
GATA2	SLITRK3	-0.6142	46.38	-3.8E-01	rgb(134,166,232)	1.9078	None
LHX8	NEUROD1	-0.6142	46.38	-3.8E-01	rgb(135,167,231)	1.9078	None
MAFF	SRRM4	0.6142	46.38	0.385	rgb(221,143,144)	1.9078	None
MYCN	KIRREL2	0.6142	46.38	0.382	rgb(221,144,145)	1.9078	None
NEUROD1	FAM135B	0.6142	46.38	0.38	rgb(221,144,145)	1.9078	None
NKX6-1	TBX2	-0.6142	46.38	-3.8E-01	rgb(135,167,231)	1.9078	None
ONECUT3	LRRC6	-0.6142	46.38	-3.8E-01	rgb(135,167,231)	1.9078	None
RARB	TNR	0.6142	46.38	0.378	rgb(221,145,146)	1.9078	None
RXRG	S1PR3	-0.6142	46.38	-3.8E-01	rgb(136,167,231)	1.9078	None
SOX9	MAGED4	-0.6142	46.38	-3.8E-01	rgb(134,167,231)	1.9078	None
TBX20	UNC80	-0.6142	46.38	-3.8E-01	rgb(136,167,231)	1.9078	None
DLX5	TRIB3	0.61375	46.37	0.374	rgb(221,146,146)	1.9076	None
EBF2	RBFOX1	0.61375	46.37	0.369	rgb(221,147,147)	1.9076	None
ELF5	NEU4	0.61375	46.37	0.374	rgb(221,145,146)	1.9076	None
FLI1	SLITRK3	-0.61375	46.37	-3.7E-01	rgb(136,168,231)	1.9076	None
FOXO1	SAMD15	-0.61375	46.37	-3.7E-01	rgb(138,169,231)	1.9076	None
HOXD4	ADCYAP1R1	-0.61375	46.37	-3.7E-01	rgb(136,168,231)	1.9076	None
HOXD4	KCNMB1	0.61375	46.37	0.372	rgb(221,146,147)	1.9076	None
IRX2	RIMBP2	0.61375	46.37	0.372	rgb(221,146,147)	1.9076	None
MAFF	SLC8A1	0.61375	46.37	0.37	rgb(221,146,147)	1.9076	None
OSR2	HOXD4	0.61375	46.37	0.373	rgb(221,146,146)	1.9076	None
SHOX2	BCO2	0.61375	46.37	0.369	rgb(221,147,147)	1.9076	None
TBX2	FBXL16	-0.61375	46.37	-3.7E-01	rgb(138,169,231)	1.9076	None
TBX3	DOK6	-0.61375	46.37	-3.7E-01	rgb(138,169,231)	1.9076	None
TBX4	SLC38A5	-0.61375	46.37	-3.7E-01	rgb(136,168,231)	1.9076	None
CEBPD	LINC00890	-0.6133	46.36	-3.6E-01	rgb(139,169,231)	1.9074	2,2
ESRRG	ST3GAL5	-0.6133	46.36	-3.6E-01	rgb(139,170,231)	1.9074	None
GATA2	FOXJ1	0.6133	46.36	0.358	rgb(221,149,149)	1.9074	None
IRF8	GIF	0.6133	46.36	0.356	rgb(221,149,150)	1.9074	2,2
MEIS2	CDC42P3	-0.6133	46.36	-3.6E-01	rgb(138,169,231)	1.9074	None
NKX6-1	DNAH9	-0.6133	46.36	-3.6E-01	rgb(139,169,231)	1.9074	None
NKX6-2	MMP24	0.6133	46.36	0.358	rgb(221,149,149)	1.9074	None
NR2F1	NRP2	0.6133	46.36	0.362	rgb(221,148,149)	1.9074	None
SOX9	ADAP1	-0.6133	46.36	-3.6E-01	rgb(139,170,231)	1.9074	None
ZIC1	CHGB	0.6133	46.36	0.36	rgb(221,148,149)	1.9074	None
BHLHE40	CBX7	0.61285	46.35	0.347	rgb(221,151,151)	1.9072	None
FOXJ1	TLL1	-0.61285	46.35	-3.5E-01	rgb(141,171,230)	1.9072	None
HOXA9	GLS	-0.61285	46.35	-3.5E-01	rgb(141,171,230)	1.9072	None
KLF11	KCNK12	0.61285	46.35	0.351	rgb(221,150,151)	1.9072	None
LHX1	ST6GALNAC5	0.61285	46.35	0.354	rgb(221,149,150)	1.9072	None
LMX1B	LZTS1	0.61285	46.35	0.35	rgb(221,150,151)	1.9072	None
MAFA	CDC42EP1	-0.61285	46.35	-3.5E-01	rgb(142,171,230)	1.9072	None
SOX9	CNIH2	-0.61285	46.35	-3.5E-01	rgb(141,171,230)	1.9072	None
SP5	SOGA3	0.61285	46.35	0.353	rgb(221,150,150)	1.9072	None
CEBPA	MEIS2	-0.6124	46.34	-3.4E-01	rgb(144,173,230)	1.907	None
HOXB2	PTGER4	0.6124	46.34	0.338	rgb(221,153,153)	1.907	None
HOXD4	IRX3	0.6124	46.34	0.339	rgb(221,152,153)	1.907	None
LHX6	ATP1B2	-0.6124	46.34	-3.4E-01	rgb(143,172,230)	1.907	None
LMX1A	CCDC83	0.6124	46.34	0.338	rgb(221,152,153)	1.907	None
NEUROD1	REEP1	0.6124	46.34	0.338	rgb(221,152,153)	1.907	None
NR2F1	SH3RF2	0.6124	46.34	0.341	rgb(221,152,153)	1.907	None
RXRG	NUAK1	-0.6124	46.34	-3.4E-01	rgb(142,172,230)	1.907	None
SOX3	TMEM151A	-0.6124	46.34	-3.4E-01	rgb(144,173,230)	1.907	None
TBX3	FW340055	-0.6124	46.34	-3.4E-01	rgb(143,172,230)	1.907	2,2
ZIC1	GPR83	0.6124	46.34	0.342	rgb(221,152,152)	1.907	None
ARX	POU5F1	0.61195	46.33	0.332	rgb(221,154,154)	1.9068	None
BCL6	MXRA5	0.61195	46.33	0.332	rgb(221,154,154)	1.9068	None
CDX2	FLJ16779	-0.61195	46.33	-3.3E-01	rgb(146,174,229)	1.9068	2,2
EGR1	FOLR1	0.61195	46.33	0.333	rgb(221,153,154)	1.9068	None
HOXA10	CRH	0.61195	46.33	0.326	rgb(221,155,155)	1.9068	None
HOXD1	CCDC80	0.61195	46.33	0.333	rgb(221,153,154)	1.9068	None
NFKB2	IFIH1	-0.61195	46.33	-3.3E-01	rgb(145,173,230)	1.9068	None
NKX6-2	PTGER4	0.61195	46.33	0.326	rgb(221,155,155)	1.9068	None
NR4A3	MLF1	-0.61195	46.33	-3.3E-01	rgb(145,173,230)	1.9068	None
TBX2	AK5	-0.61195	46.33	-3.3E-01	rgb(145,173,230)	1.9068	None
TBX20	INS	-0.61195	46.33	-3.3E-01	rgb(146,174,230)	1.9068	None
AHR	PPM1E	-0.6115	46.32	-3.2E-01	rgb(148,175,229)	1.9066	None
IRX1	UNC13C	0.6115	46.32	0.321	rgb(221,156,156)	1.9066	None
IRX3	TBX3	0.6115	46.32	0.324	rgb(221,155,156)	1.9066	None
NR4A3	JAZF1	-0.6115	46.32	-3.2E-01	rgb(148,175,229)	1.9066	None
ONECUT2	SCG3	0.6115	46.32	0.323	rgb(221,155,156)	1.9066	None
SATB2	NPTX1	-0.6115	46.32	-3.2E-01	rgb(149,175,229)	1.9066	None
SOX1	DQ575504	-0.6115	46.32	-3.2E-01	rgb(147,174,229)	1.9066	2,2
STAT1	CCDC50	0.6115	46.32	0.324	rgb(221,155,156)	1.9066	None
FOXE3	RYR3	0.61105	46.31	0.308	rgb(220,158,159)	1.9064	None
FOXO1	PRSS1	-0.61105	46.31	-3.1E-01	rgb(150,176,229)	1.9064	None
HIVEP2	LINC00936	0.61105	46.31	0.307	rgb(220,158,159)	1.9064	2,2
HOXB2	PDE4A	-0.61105	46.31	-3.1E-01	rgb(149,176,229)	1.9064	None
HOXD4	PDZK1	-0.61105	46.31	-3.1E-01	rgb(149,176,229)	1.9064	None
IRX1	ELF3	-0.61105	46.31	-3.1E-01	rgb(149,176,229)	1.9064	None
SCRT1	KCNA3	0.61105	46.31	0.313	rgb(220,157,158)	1.9064	None
ASCL2	FUT8-AS1	-0.6106	46.3	-3.0E-01	rgb(153,178,228)	1.9062	None
CDX2	AX747167	0.6106	46.3	0.298	rgb(220,160,161)	1.9062	2,2
EBF2	CLEC4G	0.6106	46.3	0.305	rgb(220,159,159)	1.9062	2,2
FOXJ1	NTM	-0.6106	46.3	-3.0E-01	rgb(153,178,228)	1.9062	None
HIC1	CDKN2B	0.6106	46.3	0.298	rgb(220,160,161)	1.9062	None
LHX8	HIST1H2BD	-0.6106	46.3	-3.0E-01	rgb(153,178,228)	1.9062	2,2
RFX4	KIAA1377	0.6106	46.3	0.303	rgb(220,159,160)	1.9062	2,2
BCL6	AGAP2-AS1	-0.61015	46.29	-2.9E-01	rgb(154,179,228)	1.906	None
EGR3	RASGRP1	0.61015	46.29	0.294	rgb(220,161,161)	1.906	None
FOXC2	NRXN1	0.61015	46.29	0.291	rgb(220,161,162)	1.906	None
GATA3	PHGR1	0.61015	46.29	0.294	rgb(220,161,161)	1.906	None
MAFF	MAPK8IP2	0.61015	46.29	0.289	rgb(220,162,162)	1.906	None
ONECUT2	PRUNE2	0.61015	46.29	0.286	rgb(220,162,163)	1.906	None
SOX9	PDE3A	-0.61015	46.29	-2.9E-01	rgb(155,179,228)	1.906	None
SOX9	RBBP8NL	-0.61015	46.29	-2.9E-01	rgb(155,179,228)	1.906	None
ASCL2	NMRK2	0.6097	46.28	0.279	rgb(220,164,164)	1.9058	None
CDX2	TCF24	-0.6097	46.28	-2.8E-01	rgb(156,180,228)	1.9058	None
FOXC1	FRMPD4	-0.6097	46.28	-2.8E-01	rgb(156,180,228)	1.9058	None
HOXA9	MSX2	0.6097	46.28	0.28	rgb(220,164,164)	1.9058	None
IRF4	BDKRB2	0.6097	46.28	0.282	rgb(220,163,164)	1.9058	None
JUNB	AFF3	0.6097	46.28	0.278	rgb(220,164,164)	1.9058	None
MEF2C	BC021061	0.6097	46.28	0.284	rgb(220,163,163)	1.9058	2,2
MYCN	SHD	0.6097	46.28	0.277	rgb(220,164,165)	1.9058	None
RXRG	KCNG2	0.6097	46.28	0.276	rgb(220,164,165)	1.9058	None
ALX4	CSDC2	0.60925	46.27	0.275	rgb(220,165,165)	1.9056	None
FOXJ1	STMN2	-0.60925	46.27	-2.7E-01	rgb(158,181,227)	1.9056	None
GATA2	GALNT18	0.60925	46.27	0.269	rgb(220,166,166)	1.9056	None
HOXD1	HOXA10	-0.60925	46.27	-2.7E-01	rgb(159,182,227)	1.9056	None
IRX3	CDX2	0.60925	46.27	0.265	rgb(220,166,167)	1.9056	None
MAFA	TLN2	0.60925	46.27	0.273	rgb(220,165,165)	1.9056	None
NEUROG3	MKRN3	0.60925	46.27	0.269	rgb(220,166,166)	1.9056	None
SOX1	ATP1B2	-0.60925	46.27	-2.7E-01	rgb(158,181,227)	1.9056	None
TBX2	CKMT1A	0.60925	46.27	0.269	rgb(220,166,166)	1.9056	None
ETS1	BC007880	0.6088	46.26	0.261	rgb(220,167,168)	1.9054	2,2
IRX3	CKB	0.6088	46.26	0.259	rgb(220,168,168)	1.9054	None
ZNF835	LPPR5	-0.6088	46.26	-2.6E-01	rgb(160,183,227)	1.9054	2,2
DMBX1	USH2A	-0.60835	46.25	-2.5E-01	rgb(162,183,227)	1.9052	None
GFI1	FEV	0.60835	46.25	0.252	rgb(220,169,169)	1.9052	None
IRX1	FOXN3	0.60835	46.25	0.254	rgb(220,168,169)	1.9052	None
NEUROG3	GNG11	-0.60835	46.25	-2.5E-01	rgb(163,184,226)	1.9052	None
NKX2-8	S100A3	-0.60835	46.25	-2.5E-01	rgb(162,184,227)	1.9052	None
NR2F1	CEBPA-AS1	-0.60835	46.25	-2.5E-01	rgb(162,184,227)	1.9052	2,2
RXRG	SPON1	-0.60835	46.25	-2.5E-01	rgb(163,184,226)	1.9052	None
SOX1	IP6K3	-0.60835	46.25	-2.5E-01	rgb(162,184,227)	1.9052	None
TBX2	CD163	-0.60835	46.25	-2.5E-01	rgb(162,184,227)	1.9052	None
GATA3	NTNG2	0.6079	46.24	0.243	rgb(220,171,171)	1.905	None
HOXD4	UNC45B	0.6079	46.24	0.236	rgb(220,172,172)	1.905	None
ISL1	CPXM2	-0.6079	46.24	-2.4E-01	rgb(165,186,226)	1.905	None
LHX8	OTOGL	-0.6079	46.24	-2.4E-01	rgb(165,185,226)	1.905	None
PTF1A	LINC00526	0.6079	46.24	0.236	rgb(220,172,172)	1.905	None
SOX1	HGFAC	-0.6079	46.24	-2.4E-01	rgb(166,186,226)	1.905	None
STAT1	SH3GL3	0.6079	46.24	0.237	rgb(220,172,172)	1.905	None
ASCL1	ACOT12	0.60745	46.23	0.228	rgb(220,174,174)	1.9048	None
DMBX1	COL9A2	-0.60745	46.23	-2.3E-01	rgb(167,187,226)	1.9048	None
ESRRG	ARID5A	-0.60745	46.23	-2.3E-01	rgb(168,187,226)	1.9048	None
HIC1	NEFM	0.60745	46.23	0.231	rgb(220,173,173)	1.9048	None
HOXD1	LUM	0.60745	46.23	0.23	rgb(220,173,174)	1.9048	None
LMX1B	OLFML2B	-0.60745	46.23	-2.3E-01	rgb(168,187,226)	1.9048	None
ZIC1	NNMT	0.60745	46.23	0.228	rgb(220,173,174)	1.9048	None
MYC	TIMP3	-0.607	46.22	-2.2E-01	rgb(169,188,225)	1.9046	None
SOHLH2	C20orf166-AS1	-0.607	46.22	-2.2E-01	rgb(169,188,225)	1.9046	2,2
TBX20	SERPINA4	-0.607	46.22	-2.2E-01	rgb(169,188,225)	1.9046	None
RFX4	SLC25A53	-0.60655	46.21	-2.1E-01	rgb(170,189,225)	1.9044	None
TBX3	ANKRD18A	-0.60655	46.21	-2.1E-01	rgb(171,189,225)	1.9044	None
TP63	HKDC1	0.60655	46.21	0.215	rgb(219,176,176)	1.9044	None
ARNTL	HIST1H3F	-0.6061	46.2	-2.0E-01	rgb(173,190,225)	1.9042	2,2
ELF3	ACVR1C	-0.6061	46.2	-2.0E-01	rgb(174,191,225)	1.9042	None
ISL1	FSTL5	-0.6061	46.2	-2.0E-01	rgb(173,191,225)	1.9042	None
ONECUT2	IQSEC3	0.6061	46.2	0.198	rgb(219,179,180)	1.9042	None
RARB	SV2C	0.6061	46.2	0.199	rgb(219,179,179)	1.9042	None
RXRG	LAMA3	0.6061	46.2	0.204	rgb(219,178,178)	1.9042	None
TBX20	GDAP1L1	-0.6061	46.2	-2.0E-01	rgb(173,190,225)	1.9042	None
CDX2	BMP5	0.60565	46.19	0.193	rgb(219,180,181)	1.904	None
EBF3	FNDC5	0.60565	46.19	0.193	rgb(219,180,181)	1.904	None
FOXB1	SLC7A2	0.60565	46.19	0.195	rgb(219,180,180)	1.904	None
FOXC2	TAP1	0.60565	46.19	0.192	rgb(219,180,181)	1.904	None
LHX6	STAR	0.60565	46.19	0.191	rgb(219,180,181)	1.904	None
LMX1B	ANKRD50	0.60565	46.19	0.194	rgb(219,180,180)	1.904	None
MAFF	MNX1	0.60565	46.19	0.194	rgb(219,180,180)	1.904	None
PAX4	CACNG7	-0.60565	46.19	-1.9E-01	rgb(176,192,224)	1.904	None
PBX3	NPAS4	-0.60565	46.19	-1.9E-01	rgb(176,192,224)	1.904	None
TFAP2A	SLIT1	-0.60565	46.19	-1.9E-01	rgb(176,192,224)	1.904	None
AHR	UNC93B1	0.6052	46.18	0.176	rgb(219,183,184)	1.9038	None
ASCL2	PITX1	-0.6052	46.18	-1.8E-01	rgb(178,193,224)	1.9038	None
HOXA9	HYDIN	0.6052	46.18	0.178	rgb(219,183,183)	1.9038	None
NEUROG3	ANKRD50	0.6052	46.18	0.183	rgb(219,182,182)	1.9038	None
KLF11	CLIP3	0.60475	46.17	0.172	rgb(219,184,184)	1.9036	None
TFCP2L1	GALNT18	0.60475	46.17	0.171	rgb(219,184,185)	1.9036	None
SP5	WNT4	0.6043	46.16	0.165	rgb(219,186,186)	1.9034	None
FOXC1	AX747081	0.60385	46.15	0.147	rgb(219,189,189)	1.9032	2,2
MAFB	S1PR3	0.60385	46.15	0.15	rgb(219,188,189)	1.9032	None
NFKB2	TNFRSF9	0.60385	46.15	0.15	rgb(219,188,189)	1.9032	None
NKX6-1	KCNJ6	-0.60385	46.15	-1.5E-01	rgb(185,197,223)	1.9032	None
SCRT1	MUSTN1	0.60385	46.15	0.15	rgb(219,188,189)	1.9032	None
MAFB	NKAIN4	-0.6034	46.14	-1.4E-01	rgb(186,198,222)	1.903	None
POU5F1	EMP1	-0.6034	46.14	-1.4E-01	rgb(187,199,222)	1.903	None
RFX4	CLEC4G	-0.6034	46.14	-1.4E-01	rgb(187,199,222)	1.903	2,2
ASCL1	IGFBP3	0.60295	46.13	0.131	rgb(218,192,192)	1.9028	None
ETV4	GABRB2	0.60295	46.13	0.126	rgb(218,193,193)	1.9028	None
SIX2	IGFALS	0.60295	46.13	0.135	rgb(218,191,192)	1.9028	None
EBF2	SLC38A3	0.6025	46.12	0.117	rgb(218,195,195)	1.9026	None
GATA3	HLA-DQA2	0.6025	46.12	0.117	rgb(218,195,195)	1.9026	2,2
SOX9	MUC13	0.6025	46.12	0.118	rgb(218,194,195)	1.9026	None
ASCL2	CREB5	0.60205	46.11	0.109	rgb(218,196,196)	1.9024	None
EGR4	SLC1A3	0.60205	46.11	0.109	rgb(218,196,196)	1.9024	None
NEUROG3	TFPI	0.60205	46.11	0.106	rgb(218,197,197)	1.9024	None
SOX9	SLC19A2	-0.60205	46.11	-1.1E-01	rgb(194,203,221)	1.9024	None
ST18	FAM105A	0.6016	46.1	0.096	rgb(218,199,199)	1.9022	2,2
EBF1	UNC5A	0.60115	46.09	0.089	rgb(218,200,200)	1.902	None
ATOH8	C1orf173	0.60115	46.09	0.087	rgb(218,200,201)	1.902	2,2
NR4A3	KCNF1	-0.6007	46.08	-7.6E-02	rgb(201,207,220)	1.9018	None
TBX4	MUC15	0.6007	46.08	0.085	rgb(218,201,201)	1.9018	2,2
RFX4	RYR2	-0.60025	46.07	-6.8E-02	rgb(202,208,220)	1.9016	None
ZIC5	G0S2	-0.60025	46.07	-7.5E-02	rgb(201,207,220)	1.9016	None
ZIC5	IL13RA2	0.60025	46.07	0.069	rgb(218,204,204)	1.9016	2,2
ALX4	LOC145845	0.5998	46.06	0.063	rgb(218,205,205)	1.9014	2,2
BHLHE40	BC014312	-0.5998	46.06	-5.7E-02	rgb(205,209,219)	1.9014	2,2
EGR3	SLC15A1	0.5998	46.06	0.062	rgb(218,205,205)	1.9014	None
ELF5	CHSY3	0.5998	46.06	0.057	rgb(218,206,206)	1.9014	None
MAFA	KIAA1199	-0.5998	46.06	-6.1E-02	rgb(204,209,219)	1.9014	2,2
SOX9	AMER2	-0.5998	46.06	-5.8E-02	rgb(205,209,219)	1.9014	None
CDX2	AQP3	-0.59935	46.05	-5.2E-02	rgb(206,210,219)	1.9012	None
TFCP2L1	SRRM3	0.59935	46.05	0.049	rgb(218,208,208)	1.9012	None
CDX2	SLC6A2	-0.5989	46.04	-3.8E-02	rgb(209,212,218)	1.901	None
MECOM	CORIN	0.5989	46.04	0.043	rgb(217,209,209)	1.901	None
NR2F1	SPEF2	-0.59845	46.03	-3.4E-02	rgb(210,212,218)	1.9008	None
FOXE3	ELF5	0.598	46.02	0.017	rgb(217,214,214)	1.9006	None
HOXA9	DLX5	0.598	46.02	0.021	rgb(217,213,213)	1.9006	None
SOX9	TNR	-0.598	46.02	-1.6E-02	rgb(213,215,218)	1.9006	None
ZIC5	TTBK1	-0.598	46.02	-2.1E-02	rgb(213,214,218)	1.9006	None
ASCL1	FNDC5	0.59755	46.01	0.012	rgb(217,215,215)	1.9004	None
EGR3	CXCR4	0.59755	46.01	0.006	rgb(217,216,216)	1.9004	None
EGR4	CMSS1	0.59755	46.01	0.009	rgb(217,215,215)	1.9004	None
ETV1	VGF	-0.59755	46.01	-5.2E-03	rgb(216,216,217)	1.9004	None
GATA2	PCOLCE2	-0.59755	46.01	-5.4E-03	rgb(216,216,217)	1.9004	None
KLF10	BC131768	-0.5971	46	-1.9E-03	rgb(217,217,217)	1.9002	2,2
SOX9	FAM150B	0.5971	46	0.004	rgb(217,216,216)	1.9002	2,2
TFCP2L1	GLRA3	-0.5971	46	-9.3E-04	rgb(217,217,217)	1.9002	None
HIC1	TGFB3	0.59665	45.93	0.929	rgb(227, 40, 41)	1.8988	None
LMX1A	TMEM231	0.59665	45.93	0.932	rgb(227, 39, 41)	1.8988	None
TBX3	HHLA1	-0.59665	45.93	-9.3E-01	rgb( 16, 95,252)	1.8988	None
ATOH7	CDH13	0.5962	45.92	0.92	rgb(227, 41, 43)	1.8986	None
NFIA	PPP1R3B	0.5962	45.92	0.919	rgb(227, 41, 43)	1.8986	None
EBF2	NCAN	0.59575	45.91	0.912	rgb(227, 43, 45)	1.8984	None
POU5F1	TNC	0.59575	45.91	0.909	rgb(227, 43, 45)	1.8984	None
FOXO1	WNT6	0.5953	45.9	0.903	rgb(227, 44, 46)	1.8982	None
MECOM	ADCYAP1R1	-0.59485	45.89	-8.9E-01	rgb( 24,100,251)	1.898	None
SP5	G0S2	0.59485	45.89	0.889	rgb(227, 47, 49)	1.898	None
ALX1	CPED1	0.5944	45.88	0.882	rgb(227, 49, 50)	1.8978	None
GFI1	LINC00617	0.59396	45.87	0.87	rgb(227, 51, 52)	1.8976	2,2
JUNB	CEBPA	-0.59396	45.87	-8.7E-01	rgb( 27,102,250)	1.8976	None
POU5F1	MYO16	0.59396	45.87	0.865	rgb(227, 52, 53)	1.8976	None
RARB	SH3GL3	0.59396	45.87	0.874	rgb(227, 50, 52)	1.8976	None
EBF1	GDAP1	0.59351	45.86	0.861	rgb(226, 53, 54)	1.8974	None
FOXJ1	SLC28A3	-0.59351	45.86	-8.6E-01	rgb( 31,104,250)	1.8974	None
MYCN	DUSP6	-0.59351	45.86	-8.6E-01	rgb( 31,104,250)	1.8974	None
PAX4	EMP1	-0.59351	45.86	-8.6E-01	rgb( 29,103,250)	1.8974	None
AHR	PCBP3	0.59306	45.85	0.847	rgb(226, 55, 57)	1.8972	None
DLX2	GNG11	0.59306	45.85	0.849	rgb(226, 55, 57)	1.8972	None
EHF	LRTM2	-0.59306	45.85	-8.5E-01	rgb( 34,105,249)	1.8972	None
FOXC1	NELL2	-0.59306	45.85	-8.5E-01	rgb( 34,105,249)	1.8972	None
LMX1A	POU5F1	-0.59306	45.85	-8.5E-01	rgb( 34,105,249)	1.8972	None
PAX4	MPHOSPH10	0.59306	45.85	0.855	rgb(226, 54, 55)	1.8972	None
SOX3	SCT	-0.59306	45.85	-8.5E-01	rgb( 32,104,249)	1.8972	None
ETV5	SPINK1	0.59261	45.84	0.844	rgb(226, 56, 58)	1.897	None
JUNB	SULF1	0.59261	45.84	0.841	rgb(226, 56, 58)	1.897	None
TBX4	TP63	0.59261	45.84	0.841	rgb(226, 56, 58)	1.897	None
ARNTL	AQP3	-0.59216	45.83	-8.3E-01	rgb( 37,107,249)	1.8968	None
FLI1	AK026392	-0.59216	45.83	-8.3E-01	rgb( 37,107,249)	1.8968	2,2
HAND1	P4HA2	0.59216	45.83	0.828	rgb(226, 59, 60)	1.8968	None
KLF7	PPM1J	0.59216	45.83	0.831	rgb(226, 58, 60)	1.8968	None
MSX2	MPHOSPH10	-0.59216	45.83	-8.3E-01	rgb( 38,108,248)	1.8968	None
RXRG	LRIG1	-0.59216	45.83	-8.3E-01	rgb( 37,107,249)	1.8968	None
TBX20	SSTR1	-0.59216	45.83	-8.3E-01	rgb( 36,107,249)	1.8968	None
ESRRB	KIF9	0.59171	45.82	0.825	rgb(226, 59, 61)	1.8966	None
FOXB1	KCNC2	0.59171	45.82	0.818	rgb(226, 61, 62)	1.8966	None
FOXC1	POPDC3	0.59171	45.82	0.816	rgb(226, 61, 63)	1.8966	None
HOXB3	TMEM105	0.59171	45.82	0.825	rgb(226, 59, 61)	1.8966	2,2
MLXIPL	TMEM151B	-0.59171	45.82	-8.2E-01	rgb( 39,109,248)	1.8966	None
MSX1	UCN3	-0.59171	45.82	-8.2E-01	rgb( 38,108,248)	1.8966	None
NKX2-8	CXCR4	-0.59171	45.82	-8.2E-01	rgb( 40,109,248)	1.8966	None
RFX4	HYDIN	0.59171	45.82	0.821	rgb(226, 60, 62)	1.8966	None
RFX4	NLGN3	0.59171	45.82	0.823	rgb(226, 60, 61)	1.8966	None
AHR	IGFALS	0.59126	45.81	0.806	rgb(226, 63, 65)	1.8964	None
