TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
GFI1	NPFFR2	0.67453	49.88	0.882	rgb(227, 48, 50)	1.9776	None
GLIS2	ZFP92	0.67453	49.88	0.881	rgb(227, 49, 51)	1.9776	None
HOXB3	ARX	0.67453	49.88	0.88	rgb(227, 49, 51)	1.9776	None
HOXB9	NPAS4	-0.67453	49.88	-8.8E-01	rgb( 26,101,251)	1.9776	None
HSF2	CRMP1	-0.67453	49.88	-8.8E-01	rgb( 27,101,250)	1.9776	None
HSF2	NPW	-0.67453	49.88	-8.8E-01	rgb( 26,101,250)	1.9776	None
HSF4	DPP6	-0.67453	49.88	-8.8E-01	rgb( 27,101,250)	1.9776	None
HSF4	MID1IP1	0.67453	49.88	0.884	rgb(227, 48, 50)	1.9776	None
IRF4	CNTNAP4	0.67453	49.88	0.883	rgb(227, 48, 50)	1.9776	None
IRX1	EYA4	0.67453	49.88	0.882	rgb(227, 48, 50)	1.9776	None
IRX1	FRMPD4	0.67453	49.88	0.885	rgb(227, 48, 50)	1.9776	None
LHX8	ADAMTSL1	0.67453	49.88	0.879	rgb(227, 49, 51)	1.9776	None
LMX1A	KCNK17	-0.67453	49.88	-8.8E-01	rgb( 25,100,251)	1.9776	None
LMX1A	POM121L9P	-0.67453	49.88	-8.8E-01	rgb( 26,101,250)	1.9776	None
LMX1A	UBXN11	-0.67453	49.88	-8.8E-01	rgb( 26,101,250)	1.9776	None
MAFA	ANG	0.67453	49.88	0.883	rgb(227, 48, 50)	1.9776	None
MAFA	EGFR	0.67453	49.88	0.881	rgb(227, 49, 51)	1.9776	None
MAFA	SLITRK2	0.67453	49.88	0.884	rgb(227, 48, 50)	1.9776	None
MSX2	DLL1	-0.67453	49.88	-8.8E-01	rgb( 26,101,251)	1.9776	None
MSX2	PRDM8	-0.67453	49.88	-8.8E-01	rgb( 27,101,250)	1.9776	None
MYC	NTM	0.67453	49.88	0.876	rgb(227, 50, 51)	1.9776	None
MYCN	LUM	0.67453	49.88	0.875	rgb(227, 50, 52)	1.9776	None
MYCN	UNC93B1	0.67453	49.88	0.882	rgb(227, 49, 50)	1.9776	None
NEUROD2	TCERG1L	0.67453	49.88	0.88	rgb(227, 49, 51)	1.9776	None
NKX6-2	PRG4	0.67453	49.88	0.877	rgb(227, 50, 51)	1.9776	None
PAX6	CAMKV	0.67453	49.88	0.879	rgb(227, 49, 51)	1.9776	None
PBX1	MCAM	-0.67453	49.88	-8.8E-01	rgb( 26,101,251)	1.9776	None
POU6F1	REEP1	0.67453	49.88	0.882	rgb(227, 49, 50)	1.9776	None
POU6F1	SV2B	0.67453	49.88	0.878	rgb(227, 49, 51)	1.9776	None
RORC	CHST5	0.67453	49.88	0.885	rgb(227, 48, 50)	1.9776	None
RORC	GPR19	-0.67453	49.88	-8.8E-01	rgb( 26,101,251)	1.9776	None
RORC	NAALADL2	0.67453	49.88	0.883	rgb(227, 48, 50)	1.9776	None
RUNX1	CEBPD	-0.67453	49.88	-8.8E-01	rgb( 26,101,250)	1.9776	None
RUNX2	CLDN5	-0.67453	49.88	-8.8E-01	rgb( 25,100,251)	1.9776	None
RUNX2	SYT12	0.67453	49.88	0.881	rgb(227, 49, 50)	1.9776	None
SHOX2	CKMT1B	-0.67453	49.88	-8.8E-01	rgb( 26,101,250)	1.9776	None
SOHLH2	AK5	0.67453	49.88	0.882	rgb(227, 49, 50)	1.9776	None
SOX4	IER5	0.67453	49.88	0.876	rgb(227, 50, 51)	1.9776	None
SOX4	MYEF2	-0.67453	49.88	-8.8E-01	rgb( 25,100,251)	1.9776	None
SPIB	ARC	0.67453	49.88	0.876	rgb(227, 50, 51)	1.9776	None
TBX2	SLC35G2	0.67453	49.88	0.881	rgb(227, 49, 51)	1.9776	None
UNCX	DCN	-0.67453	49.88	-8.8E-01	rgb( 25,100,251)	1.9776	None
UNCX	POU5F1	-0.67453	49.88	-8.8E-01	rgb( 25,101,251)	1.9776	None
ZFHX2	LRRC6	-0.67453	49.88	-8.8E-01	rgb( 27,101,250)	1.9776	None
ZFP28	CCDC162P	0.67453	49.88	0.883	rgb(227, 48, 50)	1.9776	None
ZFP28	RFX2	-0.67453	49.88	-8.8E-01	rgb( 27,101,250)	1.9776	None
ZFP28	TPCN1	-0.67453	49.88	-8.8E-01	rgb( 26,101,251)	1.9776	None
ATOH8	BC043529	-0.67453	49.88	-8.8E-01	rgb( 27,101,250)	1.9776	2,2
ALX1	ELAVL4	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
ALX1	PHYHIPL	-0.67273	49.87	-8.7E-01	rgb( 27,102,250)	1.9774	None
ALX1	ZMYM2	0.67273	49.87	0.875	rgb(227, 50, 52)	1.9774	None
DLX5	PDIA2	0.67273	49.87	0.87	rgb(227, 51, 53)	1.9774	None
DMBX1	RDH16	-0.67273	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	None
EBF3	CCNE2	-0.67273	49.87	-8.7E-01	rgb( 27,102,250)	1.9774	None
ELF5	CRY2	-0.67273	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	None
ELF5	NECAB2	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	None
ELF5	POU3F4	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
FLI1	ETS1	0.67273	49.87	0.865	rgb(227, 52, 53)	1.9774	None
FLI1	ZFP28	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
FOSB	FILIP1	0.67273	49.87	0.874	rgb(227, 50, 52)	1.9774	None
FOSL1	SFN	0.67273	49.87	0.867	rgb(227, 51, 53)	1.9774	None
FOXA2	DSEL	0.67273	49.87	0.872	rgb(227, 50, 52)	1.9774	None
FOXC2	CRY2	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
GATA2	RGAG4	0.67273	49.87	0.868	rgb(227, 51, 53)	1.9774	2,2
GATA6	EGFLAM	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
GATA6	RBPMS	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	None
HOXB2	NRN1L	0.67273	49.87	0.871	rgb(227, 51, 52)	1.9774	None
HOXB2	PHYHIP	0.67273	49.87	0.872	rgb(227, 50, 52)	1.9774	None
HOXB9	CYP27C1	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
HOXB9	PLIN5	0.67273	49.87	0.867	rgb(227, 51, 53)	1.9774	None
HSF2	DCN	0.67273	49.87	0.871	rgb(227, 51, 52)	1.9774	None
IRF8	DLL1	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	None
IRX1	CACNA1A	0.67273	49.87	0.872	rgb(227, 50, 52)	1.9774	None
IRX1	SLC8A2	0.67273	49.87	0.874	rgb(227, 50, 52)	1.9774	None
KLF7	CITED2	-0.67273	49.87	-8.7E-01	rgb( 29,102,250)	1.9774	None
LHX1	NPFFR2	0.67273	49.87	0.874	rgb(227, 50, 52)	1.9774	None
LHX8	ANGPTL4	0.67273	49.87	0.866	rgb(227, 52, 53)	1.9774	None
LHX8	NGF	-0.67273	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	None
LHX8	WDR17	0.67273	49.87	0.867	rgb(227, 51, 53)	1.9774	None
LMX1A	NTNG2	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	None
MAFA	AGAP2-AS1	0.67273	49.87	0.874	rgb(227, 50, 52)	1.9774	None
MNX1	NTN1	0.67273	49.87	0.867	rgb(227, 51, 53)	1.9774	None
MNX1	SOCS1	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	None
MSX2	LRRC10B	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
MXI1	UNC93B1	0.67273	49.87	0.872	rgb(227, 50, 52)	1.9774	None
MYC	PRRT2	-0.67273	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	None
NEUROD2	SLC17A8	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
NFIA	SLCO2A1	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	None
NKX2-8	CRABP1	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	None
PAX6	CACNA1A	0.67273	49.87	0.867	rgb(227, 51, 53)	1.9774	None
PHOX2A	HSBP1L1	-0.67273	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	None
PHOX2A	LMO1	0.67273	49.87	0.875	rgb(227, 50, 52)	1.9774	None
POU3F4	NXPH4	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
POU6F1	DLL1	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	None
POU6F1	HIST2H2BE	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	2,2
POU6F1	UNC79	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	None
PRDM16	TBX2	0.67273	49.87	0.87	rgb(227, 51, 53)	1.9774	None
RFX2	PRSS23	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
RHOXF1	MYC	0.67273	49.87	0.871	rgb(227, 51, 52)	1.9774	None
RHOXF1	UBE2QL1	-0.67273	49.87	-8.7E-01	rgb( 27,102,250)	1.9774	None
RORC	ANKRD20A8P	0.67273	49.87	0.866	rgb(227, 52, 53)	1.9774	2,2
RORC	KLHL4	-0.67273	49.87	-8.7E-01	rgb( 27,102,250)	1.9774	None
RORC	TSGA10IP	-0.67273	49.87	-8.7E-01	rgb( 29,102,250)	1.9774	None
RUNX2	BTBD11	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
RXRG	ANKS1B	-0.67273	49.87	-8.7E-01	rgb( 27,102,250)	1.9774	None
RXRG	BC047513	-0.67273	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	2,2
RXRG	KLHL41	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	None
SHOX2	HPX	0.67273	49.87	0.868	rgb(227, 51, 53)	1.9774	None
SKOR1	AK091265	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	2,2
SKOR1	GPR123	0.67273	49.87	0.87	rgb(227, 51, 52)	1.9774	2,2
SOHLH2	LOC100130476	0.67273	49.87	0.873	rgb(227, 50, 52)	1.9774	2,2
SOX4	IRX1	-0.67273	49.87	-8.7E-01	rgb( 28,102,250)	1.9774	None
SP5	FABP7	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	None
SPIB	TMEM55A	0.67273	49.87	0.875	rgb(227, 50, 52)	1.9774	2,2
TEAD2	SH3GL2	0.67273	49.87	0.866	rgb(227, 52, 53)	1.9774	None
ZFHX2	KIAA1377	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	2,2
ZFP28	AK128833	0.67273	49.87	0.871	rgb(227, 51, 52)	1.9774	2,2
ZFP28	EDNRB	0.67273	49.87	0.869	rgb(227, 51, 53)	1.9774	None
ZFP92	HIF3A	0.67273	49.87	0.867	rgb(227, 51, 53)	1.9774	None
BCL6	GALNT14	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
EBF3	AB074188	0.67093	49.86	0.858	rgb(226, 53, 55)	1.9772	2,2
EBF3	ENPP1	0.67093	49.86	0.856	rgb(226, 53, 55)	1.9772	None
EBF3	TTBK1	0.67093	49.86	0.859	rgb(226, 53, 55)	1.9772	None
EGR4	ADRA2B	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
EGR4	EDN3	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
EGR4	GPR179	-0.67093	49.86	-8.6E-01	rgb( 29,103,250)	1.9772	None
EHF	PHLDA2	0.67093	49.86	0.861	rgb(226, 53, 54)	1.9772	None
ELF5	CDC20B	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
ETV1	CCL2	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	None
ETV1	CPLX2	0.67093	49.86	0.86	rgb(226, 53, 54)	1.9772	None
ETV5	ANG	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
FLI1	AP3B2	0.67093	49.86	0.861	rgb(226, 53, 54)	1.9772	None
FLI1	PKIB	0.67093	49.86	0.856	rgb(226, 54, 55)	1.9772	2,2
FOXC2	HBEGF	0.67093	49.86	0.861	rgb(226, 53, 54)	1.9772	None
GATA6	CCKAR	0.67093	49.86	0.856	rgb(226, 54, 55)	1.9772	None
GFI1	SLCO1C1	0.67093	49.86	0.859	rgb(226, 53, 55)	1.9772	2,2
GLIS2	EBF3	-0.67093	49.86	-8.6E-01	rgb( 30,104,250)	1.9772	None
GLIS3	ALDH3A2	0.67093	49.86	0.858	rgb(226, 53, 55)	1.9772	None
HSF2	LAMB3	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
HSF2	LOXL2	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
HSF2	LPL	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
HSF2	MAPK7	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
HSF2	NHS	0.67093	49.86	0.865	rgb(227, 52, 54)	1.9772	None
IRF4	MEIS1-AS3	0.67093	49.86	0.858	rgb(226, 53, 55)	1.9772	None
IRF4	TTC40	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	2,2
IRF8	FSTL4	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
IRX3	LIX1	0.67093	49.86	0.857	rgb(226, 53, 55)	1.9772	None
IRX3	ZAP70	0.67093	49.86	0.855	rgb(226, 54, 55)	1.9772	None
LHX8	KRT15	0.67093	49.86	0.863	rgb(226, 52, 54)	1.9772	None
LMX1A	CERKL	0.67093	49.86	0.856	rgb(226, 54, 55)	1.9772	None
MAFA	ACADL	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	None
MAFA	LOC100129175	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	2,2
MNX1	PGM5	0.67093	49.86	0.86	rgb(226, 53, 55)	1.9772	None
MYC	RYBP	0.67093	49.86	0.865	rgb(227, 52, 54)	1.9772	None
NEUROD1	SLC25A14	0.67093	49.86	0.862	rgb(226, 52, 54)	1.9772	None
NEUROG3	KRT15	0.67093	49.86	0.863	rgb(226, 52, 54)	1.9772	None
NFIA	NDST3	0.67093	49.86	0.858	rgb(226, 53, 55)	1.9772	None
NKX2-8	FZD1	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
NKX2-8	RUNX1T1	-0.67093	49.86	-8.6E-01	rgb( 29,103,250)	1.9772	None
PAX6	CACNG7	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	None
PHOX2A	EHF	0.67093	49.86	0.859	rgb(226, 53, 55)	1.9772	None
POU3F4	NEBL	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
PRDM16	KREMEN2	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	None
RHOXF1	CORO6	0.67093	49.86	0.858	rgb(226, 53, 55)	1.9772	None
RHOXF1	HCN2	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
RORC	CBX2	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
RORC	CCND1	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
RORC	CEACAM1	0.67093	49.86	0.858	rgb(226, 53, 55)	1.9772	None
RORC	FFAR4	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	None
RORC	NEURL3	0.67093	49.86	0.863	rgb(226, 52, 54)	1.9772	None
RORC	SKOR1	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
RUNX2	CELA3A	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
RUNX2	GAD2	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
RUNX2	ZDHHC22	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
SIX1	KDM1A	0.67093	49.86	0.862	rgb(226, 52, 54)	1.9772	None
SKOR1	AK308605	0.67093	49.86	0.863	rgb(226, 52, 54)	1.9772	2,2
SKOR1	LMX1B	0.67093	49.86	0.857	rgb(226, 53, 55)	1.9772	None
SOX4	KLHDC8A	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
SP5	LAMP5	0.67093	49.86	0.859	rgb(226, 53, 55)	1.9772	None
SPIB	TMEM51	0.67093	49.86	0.859	rgb(226, 53, 55)	1.9772	None
TEAD1	CHRNA1	-0.67093	49.86	-8.6E-01	rgb( 31,104,249)	1.9772	None
TEAD1	GADD45B	0.67093	49.86	0.865	rgb(227, 52, 54)	1.9772	None
TFAP2B	SAMD5	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
TGIF2	PAMR1	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
TGIF2	PDE4A	-0.67093	49.86	-8.6E-01	rgb( 31,104,250)	1.9772	None
TLX3	ATP12A	-0.67093	49.86	-8.6E-01	rgb( 30,103,250)	1.9772	None
TP63	NTRK3	0.67093	49.86	0.864	rgb(227, 52, 54)	1.9772	None
ALX1	NOVA2	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
ARID5A	RBPMS	0.66913	49.85	0.846	rgb(226, 55, 57)	1.977	None
ASCL1	ADRA2B	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
BHLHE40	CCDC152	-0.66913	49.85	-8.5E-01	rgb( 32,105,249)	1.977	None
EBF3	ISL1	0.66913	49.85	0.853	rgb(226, 54, 56)	1.977	None
EGR2	PIK3IP1	0.66913	49.85	0.851	rgb(226, 54, 56)	1.977	None
EGR4	MLN	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
EHF	TESC	0.66913	49.85	0.853	rgb(226, 54, 56)	1.977	None
EHF	ZFP62	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
ELF5	MYBPC3	0.66913	49.85	0.845	rgb(226, 56, 57)	1.977	None
ESRRB	LIX1L	0.66913	49.85	0.846	rgb(226, 55, 57)	1.977	None
ETS1	PGA3	0.66913	49.85	0.851	rgb(226, 54, 56)	1.977	None
FLI1	BC087859	0.66913	49.85	0.846	rgb(226, 55, 57)	1.977	2,2
FLI1	TOX3	0.66913	49.85	0.853	rgb(226, 54, 56)	1.977	None
FOXC2	IRS2	0.66913	49.85	0.854	rgb(226, 54, 56)	1.977	None
FOXL1	SLFN12	0.66913	49.85	0.852	rgb(226, 54, 56)	1.977	None
HOXB2	CGREF1	0.66913	49.85	0.849	rgb(226, 55, 57)	1.977	None
HOXB9	CNTNAP4	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
HOXB9	SLC8A2	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
HSF2	AX748015	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	2,2
LHX8	SH3GL2	0.66913	49.85	0.847	rgb(226, 55, 57)	1.977	None
LMX1A	ZAP70	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
LMX1B	AK026777	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	2,2
MAFA	CLDN10	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
MNX1	CRTAC1	0.66913	49.85	0.855	rgb(226, 54, 55)	1.977	None
MSX2	KLF10	0.66913	49.85	0.848	rgb(226, 55, 57)	1.977	None
NEUROD2	SLCO1C1	-0.66913	49.85	-8.5E-01	rgb( 32,105,249)	1.977	2,2
NEUROG3	BTG2	0.66913	49.85	0.848	rgb(226, 55, 57)	1.977	None
NHLH1	PPP1R1A	0.66913	49.85	0.852	rgb(226, 54, 56)	1.977	None
NKX2-8	HES6	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
PAX3	ZFP92	0.66913	49.85	0.85	rgb(226, 55, 56)	1.977	None
PBX1	GRID2	0.66913	49.85	0.851	rgb(226, 54, 56)	1.977	None
PBX3	HLA-DQB1	0.66913	49.85	0.849	rgb(226, 55, 57)	1.977	None
PHOX2A	DUSP6	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
POU3F4	ADAMTS9	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
POU6F1	PRG4	-0.66913	49.85	-8.5E-01	rgb( 32,105,249)	1.977	None
RARB	REEP1	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
RFX3	ZFAND4	0.66913	49.85	0.854	rgb(226, 54, 56)	1.977	None
RHOXF1	ABTB1	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
RORC	GPAT2	0.66913	49.85	0.853	rgb(226, 54, 56)	1.977	None
RUNX2	ARRDC4	0.66913	49.85	0.849	rgb(226, 55, 56)	1.977	None
RUNX2	BAIAP3	0.66913	49.85	0.849	rgb(226, 55, 57)	1.977	None
RXRG	LRRN3	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
SHOX2	NECAB2	-0.66913	49.85	-8.5E-01	rgb( 32,105,249)	1.977	None
SIX1	L1CAM	0.66913	49.85	0.852	rgb(226, 54, 56)	1.977	None
SOX4	MATN2	0.66913	49.85	0.854	rgb(226, 54, 56)	1.977	None
SOX4	TTLL6	-0.66913	49.85	-8.5E-01	rgb( 32,104,249)	1.977	None
TEAD1	HSD3BP4	0.66913	49.85	0.852	rgb(226, 54, 56)	1.977	None
TFAP2B	NMRK2	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
TGIF2	ANXA6	0.66913	49.85	0.852	rgb(226, 54, 56)	1.977	None
TGIF2	CACNA1B	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
TGIF2	NLRP3	-0.66913	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
TLX3	BCAN	0.66913	49.85	0.847	rgb(226, 55, 57)	1.977	None
TLX3	MIA2	0.66913	49.85	0.846	rgb(226, 55, 57)	1.977	None
UNCX	MYO1E	0.66913	49.85	0.846	rgb(226, 55, 57)	1.977	None
ZFHX2	KIAA1211L	-0.66913	49.85	-8.5E-01	rgb( 34,105,249)	1.977	None
ZFHX2	SLC8A2	0.66913	49.85	0.853	rgb(226, 54, 56)	1.977	None
ALX1	ABTB1	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
ALX1	MMP1	0.66733	49.84	0.838	rgb(226, 57, 59)	1.9768	None
BCL6	CCDC162P	0.66733	49.84	0.844	rgb(226, 56, 58)	1.9768	None
DLX2	CMTM8	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
EBF3	KIF5A	0.66733	49.84	0.839	rgb(226, 57, 58)	1.9768	None
EBF3	LOC646626	-0.66733	49.84	-8.4E-01	rgb( 35,107,249)	1.9768	2,2
EBF3	PAPPA2	-0.66733	49.84	-8.4E-01	rgb( 36,107,249)	1.9768	None
EGR2	COL6A4P2	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	None
EGR4	AK129879	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	2,2
EHF	PALM2	0.66733	49.84	0.84	rgb(226, 56, 58)	1.9768	2,2
ESRRB	CGA	0.66733	49.84	0.842	rgb(226, 56, 58)	1.9768	None
ETV1	FBXL16	0.66733	49.84	0.837	rgb(226, 57, 59)	1.9768	None
ETV4	RHOJ	0.66733	49.84	0.844	rgb(226, 56, 57)	1.9768	None
ETV5	IL23A	0.66733	49.84	0.84	rgb(226, 57, 58)	1.9768	None
FLI1	CERKL	0.66733	49.84	0.843	rgb(226, 56, 58)	1.9768	None
FLI1	KCNN2	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	None
FOXC2	ALS2CR11	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	2,2
FOXC2	DOCK10	0.66733	49.84	0.84	rgb(226, 56, 58)	1.9768	None
FOXC2	RAB3A	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
FOXL1	TMEM231	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
FOXO1	NXPH4	0.66733	49.84	0.843	rgb(226, 56, 58)	1.9768	None
FOXP2	MAFB	0.66733	49.84	0.836	rgb(226, 57, 59)	1.9768	None
GATA3	KCNJ6	-0.66733	49.84	-8.4E-01	rgb( 36,107,249)	1.9768	None
GATA6	CALB2	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
HOXB9	RAB3IL1	0.66733	49.84	0.841	rgb(226, 56, 58)	1.9768	None
HSF2	DNAH7	0.66733	49.84	0.845	rgb(226, 56, 57)	1.9768	None
HSF2	VOPP1	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
HSF4	ANXA9	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	None
IRF4	CPB1	0.66733	49.84	0.838	rgb(226, 57, 59)	1.9768	None
IRF4	HAPLN1	-0.66733	49.84	-8.4E-01	rgb( 36,107,249)	1.9768	None
IRF4	RGS7	0.66733	49.84	0.842	rgb(226, 56, 58)	1.9768	None
ISL1	TUBA4A	0.66733	49.84	0.839	rgb(226, 57, 58)	1.9768	None
MAFA	B3GALT2	0.66733	49.84	0.84	rgb(226, 57, 58)	1.9768	None
MAFA	ITGB6	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
MAFF	ALDH3A2	0.66733	49.84	0.842	rgb(226, 56, 58)	1.9768	None
MAFF	GPR183	0.66733	49.84	0.835	rgb(226, 57, 59)	1.9768	None
MSX1	PPP1R3C	-0.66733	49.84	-8.4E-01	rgb( 36,107,249)	1.9768	None
NR4A2	CD36	0.66733	49.84	0.842	rgb(226, 56, 58)	1.9768	None
NR4A2	NCCRP1	0.66733	49.84	0.841	rgb(226, 56, 58)	1.9768	None
PAX6	UNC13A	0.66733	49.84	0.841	rgb(226, 56, 58)	1.9768	None
PBX1	ACTC1	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	None
PBX1	LEFTY1	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	None
PBX1	SPRY4	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
POU3F4	LRFN5	0.66733	49.84	0.841	rgb(226, 56, 58)	1.9768	None
POU5F1	NTRK3	0.66733	49.84	0.837	rgb(226, 57, 59)	1.9768	None
POU6F1	LRRIQ1	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
RARB	PDK4	-0.66733	49.84	-8.4E-01	rgb( 34,106,249)	1.9768	None
RFX3	PER2	0.66733	49.84	0.84	rgb(226, 57, 58)	1.9768	None
RFX3	PHF15	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	2,2
RHOXF1	NCAN	0.66733	49.84	0.839	rgb(226, 57, 58)	1.9768	None
RHOXF1	NDST3	0.66733	49.84	0.839	rgb(226, 57, 58)	1.9768	None
RHOXF1	RFX2	-0.66733	49.84	-8.4E-01	rgb( 36,107,249)	1.9768	None
RORC	COL6A3	0.66733	49.84	0.843	rgb(226, 56, 58)	1.9768	None
RORC	DPP4	0.66733	49.84	0.839	rgb(226, 57, 58)	1.9768	None
RXRG	CRHBP	0.66733	49.84	0.844	rgb(226, 56, 57)	1.9768	None
RXRG	KANK4	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
RXRG	RBFOX3	-0.66733	49.84	-8.4E-01	rgb( 35,107,249)	1.9768	None
RXRG	RGS16	-0.66733	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
