	ARNT2	ARX	ASCL1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HIC1	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_REGULATION_OF_NEUTROPHIL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006397238233809999	1	1	0.006856542293781187	1	1	1	1	1	0.005735891295850837
GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006200793680628536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05434048793143331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	1	1	0.01539493848182727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06732325456909949	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008525600286470869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1	1	1	0.07004267502920813	1	1	0.05150206909274846	1	0.07716806373562901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09027200592554441	1	1	1	1	1	1
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1	1	1	1	1	1	0.008525600285371748	1	1	1	1	1	0.0019589268594758513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015698459951334343	1	1	0.016797101924743485	1	1	1	1	1	1
GO_REGULATION_OF_ORGAN_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007690799656987601	1	1	1	1	1	1	1	1	1	1	0.001257339124261292	1	1	1	1
GO_REGULATION_OF_OSSIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08623201356490129	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1	1	1	1	1	1	0.024519942903661995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PEPTIDASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	0.07552516856036084	1	1	1	1	1	1	1	0.01860861277368242	1	1	1	1	1	1	1	1	1	1	1	1	0.04819607372345902	1	1	0.01470552934138425	1	1	1
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	1	1	1	0.051291853370411644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022913084452775956	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PEPTIDE_SECRETION	1	1	1	0.037119992537895885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06336740490463488	0.07954785930465702	1	1	1	1	1	1	1	0.03874448905992778	1	1	1	0.06053280349901036	1	1
GO_REGULATION_OF_PEPTIDE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09996311549076164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06657042438109673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042849869836819265	1	1	1	0.024572454960245516	1	0.03399208325708036
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY	1	1	0.0024937476896427224	1	1	1	1	1	1	1	1	1	1	1	0.013986174560062903	1	1	1	1	1	1	1	0.01829590404271375	1	1	1	1	0.006941642528822567	1	1	0.0890813894795972	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1	1	0.01660828370084122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011750179978317066	1	1	1
GO_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1	1	0.009557499917000611	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04320745027794104	1	1	1	0.020738316227522202	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	1	1	0.014221971281413337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008502995243377165	1	1	1	1	1	1	1	0.04402896366053899	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1	1	0.00641196180779624	0.09435365340609714	1	1	1	1	1	1	1	1	1	1	0.038333534321850826	1	1	1	1	1	1	1	1	0.026147811554136147	0.0043938636685773025	1	1	1	1	1	1	1	1	1	1	1	0.035060503508645646	1	1	1
GO_REGULATION_OF_PHOSPHORYLATION	1	0.08869356816647878	1	0.06104541380902373	1	1	1	1	1	1	1	1	1	1	0.08869356816647878	1	1	1	1	1	1	0.08869356816647878	1	0.01483714799598701	0.0015426063881740504	1	0.07880352572577787	1	0.090176884091832	0.07880352572577787	1	1	1	1	1	1	1	1	1	0.0769373171645209
GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03619720087188438	1	1	1	1	1	1	1	1	0.03266200171687972
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03380919909334379
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011009080482751843	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1	0.009641429734844942	1	1	1	1	0.035925984432019886	1	0.005459779604741866	1	1	1	1	0.0012939047569273665	0.009641429734844942	1	1	1	1	1	1	1	1	1	0.013806532951006978	1	1	0.004755000667342135	1	1	0.0007580015772586934	0.0009358760385386189	1	0.008900092880014254	1	1	1	1	1	0.05765820887125228
GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005433636550850385	1	1	1	1	1	1	1	1	1	0.05345117840194469	1	1	1	1	1	0.03746111893137827	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08952136587564308	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05765820887125228
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	0.05824051877861658	0.04634678779357648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030492421795290103	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	1	1	0.019681160200771486	1	1	1	1	0.006540331967584967	1	0.04518946154847692	1	1	1	1	1	1	1	1	1	1	1	1	0.011828404030211015	1	0.08430171665016117	1	1	1	1	1	0.05982652590922655	1	1	0.06370908283240007	1	1	1	1	1	1
GO_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0605195139677801	1	1	1	1	1	1	0.09265774558950024	1	1	1	0.05159883624387551	0.041253611945907265	1	1	1
GO_REGULATION_OF_PROTEIN_LOCALIZATION	1	1	1	0.08804848960122857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0811987247903796	0.013602869738081114	1	1	1	1	1	1	1	1	1	1	1	0.004894471038232928	1	1	1
GO_REGULATION_OF_PROTEIN_POLYMERIZATION	1	1	1	1	1	1	1	0.017274845710526066	0.013548184678940256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1	1	1	1	1	1	0.09555370451478362	1	1	1	1	1	0.09397430275876761	1	1	1	0.05187681534820565	1	1	1	1	1	1	0.05187681534820565	1	1	1	1	1	1	1	1	1	1	1	0.023646181834028113	0.0187268562478764	1	1	1
GO_REGULATION_OF_PROTEOLYSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04516866392838281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03604270236595464	1	1	1
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01679710192508732	1	1	1	0.007839291505981283	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05168854726963046	1	1	1	0.024990563248759035	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1	1	1	1	1	1	0.039161178736054736	1	1	1	1	1	1	1	1	1	0.024434043843635678	1	1	1	1	1	1	1	0.09698559572803767	1	1	1	1	1	0.06914763926096823	1	1	8.324835754680571e-05	1	1	1	0.008590316306108292	1	0.0007314329056218316
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024566583879099158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054927215632599724	1	0.07808265369765643	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_RENAL_SYSTEM_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0044776048606766095	1	1	0.004801376846459315	1	1	1	1	1	1
GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1	1	1	1	1	1	1	1	1	0.07669753135964696	1	1	1	0.022740914666135703	1	1	1	1	1	1	1	0.06580299854397631	1	1	1	1	1	1	0.06917656535628347	1	1	1	1	1	1	1	1	0.05445971666503535	1	1
GO_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	1	1	1	0.04863539033808595	1	0.07173180785483935	1	1	1	1	1	1	1	1	1	1	1	0.09634499169773136	0.035292742849361014	1	1	1	1	1	1	1	1	0.04152591621385138	1	1	0.07173180785483935	1	1	0.07294918740567202
GO_REGULATION_OF_RESPONSE_TO_STRESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038931270061994705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05247368342801817
GO_REGULATION_OF_SECRETION	1	1	1	0.03788961389640266	1	1	1	1	1	1	0.020380532634644344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09646142480628472	1	0.019429673234732325	1	1	0.006353236147308872	1	1	0.036131635602235423	0.03084867737200625	0.07130089489925662	1
GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0622993319624664	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007328065501880365
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012598858610766817	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00011821582972004752	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	0.09907791225783957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008411649632692808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	0.008041418884510265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	0.005816555679850177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SODIUM_ION_TRANSPORT	1	1	1	1	1	1	0.014362444134338404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0037112686808382644	1	1	0.03761828726554994	1	1	1	0.0011357736449197908	1	0.02616682120969327	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SOMITOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.966507071681782e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09376492892294663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.057405770574487036	1	1	1	1	1	1
GO_REGULATION_OF_STEROL_TRANSPORT	1	1	1	1	1	1	1	1	1	0.012994001176060754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009384363511316218	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006677264708541131	1	1	1	1	1	1	1	1	1	0.008247563777893485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	1	1	1	1	1	1	1	0.04193664560822674	0.03320599052871076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYMBIOTIC_PROCESS	1	1	1	1	1	1	1	1	1	0.01891645056522462	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006033425447370067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPSE_ASSEMBLY	1	1	1	0.014409108125211345	1	1	1	1	1	1	1	1	1	1	1	1	0.000667523433502959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	1	1	1	0.06333541609225068	1	0.01856385590172671	1	1	1	1	1	1	1	0.0054843341842140125	1	0.04124098401325693	0.006624682274961047	1	1	1	1	0.02530976977108168	0.03289227018418994	0.05667970965034863	1	1	1	1	1	1	0.004862736618526986	0.04124098401325693	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	1	0.016504521330098387	1	1	1	1	0.007227912980317663	1	1	1	1	1	1	0.0028946561158365025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.69419087922007e-05	0.02715949752556146	1	0.018943883329141098	1	1	1	1	1	1.2194420039746134e-05
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012607345041647289	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012683859022145638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029094678922105488	1	0.042016042637064155	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006422105725268246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015004131579829605	1	0.021914898071973887	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030138369438325374	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_SYSTEM_PROCESS	1	1	0.07241166200392612	1	1	1	1	1	1	1	1	1	0.0028939047116182115	1	1	1	1	1	1	1	1	1	1	0.0783175695375139	0.06637471989483079	1	1	0.07404812452777676	1	1	0.00037452799706871875	1	1	0.03726594774072767	1	0.03258089699416722	0.02589028159611151	1	1	0.006559967562640656
GO_REGULATION_OF_TISSUE_REMODELING	1	1	1	1	1	1	0.015304386090068567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027840888236027483	1	1	0.029741472748160636	1	1	1	1	1	0.025086748659385094
GO_REGULATION_OF_TRANSFERASE_ACTIVITY	1	1	1	0.09520926855624756	1	1	1	1	1	1	1	1	1	1	1	1	0.0794201652214529	1	1	1	1	0.08653396764944321	1	0.0794201652214529	0.024860822927325388	1	1	1	1	1	1	1	1	1	1	0.07890489924382371	0.06355052177402176	1	1	1
GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1	0.028111570458261848	1	0.0699247018996052	1	1	0.09738028848518554	1	1	1	1	1	1	1	1	1	0.06263373963277807	1	1	1	1	1	1	0.007740365109561664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1	1	1	0.07508406000998513	1	1	0.0011313211636100329	1	0.07262724644977259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06458404041287202	0.014963289535303792	1	1	1	0.010755776645323123	1	0.005860852443985376	1	1	0.09084904472798272	1	0.028008056239306134	1	1	1	0.019313064515412703
GO_REGULATION_OF_TRANSPORT	1	1	1	0.034806082385564374	1	1	0.01220621467457006	1	0.04933267365069238	1	0.014259130222925465	1	1	1	1	1	0.07196772736961288	1	1	1	1	1	1	0.07196772736961288	0.02508140936690395	1	1	1	0.025653722488009456	1	0.0053412651522060095	1	1	0.0071992918806702555	1	0.04808050907352901	1	0.02427822644027333	1	0.05843771882906501
GO_REGULATION_OF_TRANSPORTER_ACTIVITY	1	1	1	0.0014744835140377832	1	1	1	1	0.020949326485393494	1	1	1	1	1	1	1	1	1	1	1	1	0.03608504930773937	1	0.07932728054642135	0.018544839520153733	1	1	1	0.0005646611042151584	1	0.05028546863578731	1	1	0.05488359919859154	1	1	1	1	1	0.04375963140268302
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	1	0.011048763450375532	1	0.042257276883626904	1	0.059861858127177925	0.014319323750764945	1	0.04765916605950349	1	1	1	0.07299916817260721	0.004558220666528556	0.07988254652627158	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021303084256907967	1	5.1008758564785595e-06	1	1	0.0454186307149923	1	1	1	1	1	0.00020831446853208924
GO_REGULATION_OF_TUBE_SIZE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06365380683127952	1	1	0.06776273542127798	1	1	1	1	1	1
GO_REGULATION_OF_T_CELL_ACTIVATION	1	1	1	1	1	0.03391999264619994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05008032166098375	1	1	0.04222850023001157	1	1	1	1	0.07509062911330511	1	1	1	0.037733757005841584	1	1
GO_REGULATION_OF_T_CELL_DIFFERENTIATION	1	1	1	1	1	0.007577287021241386	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015390904979298736	1	1	1	0.0051599829720204715	1	1	1	1	0.07273740277356011	1	1	1	1	1	0.06195135258556206
GO_REGULATION_OF_T_CELL_MIGRATION	1	0.0009425677511464281	1	1	1	1	1	1	1	1	1	0.00014134516208030856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_URINE_VOLUME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00031005797632910337	1	1	1	1	1	1	1	0.0017801166121361733	0.0003974706677450923	1	0.0019105365772327243	1	1	1	1	1	1
GO_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	0.0032758329047291035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02737445661431992	1	1	1	1	1	1
GO_REGULATION_OF_VASCULAR_PERMEABILITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010701044642883129	1	1	1	1	1	1	1	1	0.007839291507957591	1	1	1	1	1	0.006561367871774193
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004179180476339472	1	1	1	1	1	1	1	1	1	1	0.0044059364388623345	0.08338736498532406	1	1	0.0847620785942943	1	1	1	1	1	1	1	0.013520141176099565	1	1	1
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039998069009874015	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION	1	1	1	1	1	1	1	1	1	0.024755033192392917	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011234301404123292	0.04737742516976284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_VIRAL_LIFE_CYCLE	1	1	1	1	1	1	1	1	1	0.0561408406932109	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026264671908276638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY	1	1	1	0.02589441917997537	1	1	0.04248350377070498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04147558270025953	0.062162896895310515	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018329534478889853
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0002594166271739917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATORY_T_CELL_DIFFERENTIATION	1	1	1	1	1	0.00042819340905264625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0065764695014212116	1	1	1	7.385014819061286e-05	1	1	1	1	0.004801376846459315	1	1	1	1	1	0.004011832923564995
GO_RENAL_SODIUM_EXCRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019460911316169227	1	1	0.0020885276565351107	1	1	1	1	1	1
GO_RENAL_SYSTEM_PROCESS	1	1	1	1	1	1	0.027714560294538337	1	0.004144867074207248	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009654976764050804	1	1	1	1	1	1	1	0.005463129779488263	0.012246741987356535	1	0.00603620063726662	1	1	1	1	1	0.04481551237698378
GO_REPRODUCTION	1	1	1	1	1	1	1	1	1	1	0.07371466858823617	1	1	1	1	1	0.08938183675032574	1	1	1	1	1	1	1	1	1	0.0610577391717988	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_RESPIRATORY_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	0.08841282371461501	1	1	1	1	1	0.030664410214374715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_RESPONSE_TO_ABIOTIC_STIMULUS	1	1	1	1	1	0.020492265852482094	0.012733617160992639	1	1	1	1	1	1	1	1	1	0.0127170922391453	1	0.06964334665147309	1	1	1	0.05630167071598269	1	1	1	1	1	1	1	0.02328346426030148	0.02295628724407406	1	1	1	1	1	1	1	1
GO_RESPONSE_TO_ACETYLCHOLINE	1	1	1	1	1	1	1	1	0.00024278918009490447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_RESPONSE_TO_ACID_CHEMICAL	1	1	1	0.021393335465567986	1	0.005917294098714665	1	1	1	1	1	1	1	1	1	1	0.0012262660048315555	1	1	1	1	1	0.010716937483571276	1	0.0771611672944803	1	1	1	0.0036104267168121096	1	1	1	1	0.007014619242347142	1	1	1	1	1	0.049408563586413656
GO_RESPONSE_TO_ALCOHOL	1	1	1	1	1	1	0.08475056179223484	1	1	1	1	1	1	0.04806488039336709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_RESPONSE_TO_ALKALOID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05081531916646154	1	1	1	0.02455050214599286	1	0.03557163116092443	1	1	1	1	1	1	1	1	1
