	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_AROMATIC_AMINO_ACID_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2
GO_ARTERY_DEVELOPMENT	0	0	3	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	4	0	0	0	2	4	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0
GO_ARTERY_MORPHOGENESIS	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0	3	0	2	0	2	4	0	0	0	0	0	0	0	0	0	3	2	4	0	0	2	0	0	0	0	0	0
GO_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ASSOCIATIVE_LEARNING	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	3	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
GO_ASTROCYTE_DIFFERENTIATION	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATPASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_ATP_METABOLIC_PROCESS	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	3	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
GO_AXIS_ELONGATION	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXIS_SPECIFICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_AXOLEMMA	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_AXON	0	0	9	0	5	0	0	0	0	0	0	0	0	0	5	2	3	0	0	0	0	0	3	0	0	6	7	0	8	11	2	9	0	9	0	0	0	0	6	4	0	0	0	9	0	5	12	0	9	2	0	7	0	2	0	0	0	0
GO_AXONAL_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXONOGENESIS_INVOLVED_IN_INNERVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AXON_DEVELOPMENT	0	0	9	0	6	0	0	0	5	0	10	7	3	6	5	0	0	0	0	2	2	0	0	0	0	0	8	0	10	7	0	9	0	11	0	6	6	0	0	4	6	0	0	0	0	6	9	10	6	0	2	9	0	0	0	0	0	0
GO_AXO_DENDRITIC_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_AZOLE_TRANSMEMBRANE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2
GO_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2
GO_BASEMENT_MEMBRANE	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0
GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2
GO_BASIC_AMINO_ACID_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BASOLATERAL_PLASMA_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BEHAVIOR	0	0	6	0	0	0	0	0	0	0	0	0	3	0	5	0	3	0	2	0	0	0	0	0	0	8	0	0	9	9	0	10	5	0	0	0	8	0	0	0	0	3	2	0	0	0	0	0	9	2	0	0	0	0	0	0	3	0
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BETA_CATENIN_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BILE_ACID_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0
GO_BILE_ACID_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	3	3	2	0	2	2	0	0	0	0	0
GO_BIOLOGICAL_ADHESION	0	0	11	0	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	2	11	13	0	18	14	0	16	10	15	0	11	17	5	6	0	0	0	4	0	0	7	14	17	11	0	0	18	0	0	0	0	6	0
GO_BLASTOCYST_DEVELOPMENT	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0
GO_BLOOD_MICROPARTICLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	3	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	2	0	0	0	0	0
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BLOOD_VESSEL_MATURATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BLOOD_VESSEL_MORPHOGENESIS	0	0	9	0	0	0	0	0	0	0	8	0	0	4	5	0	0	0	0	0	0	0	0	0	0	7	10	0	10	10	0	10	5	11	0	0	8	4	0	0	7	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0
GO_BLOOD_VESSEL_REMODELING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_BODY_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BONE_CELL_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BONE_REMODELING	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_BONE_TRABECULA_FORMATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BONE_TRABECULA_MORPHOGENESIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GO_B_CELL_ACTIVATION	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	3	0	0	0	5	0
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	2	0
GO_B_CELL_DIFFERENTIATION	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	5	2	0	0	0	4	2
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_C21_STEROID_HORMONE_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CAJAL_BODY	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CALCIUM_CHANNEL_COMPLEX	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	4	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	0	0	0	0	0	2
GO_CALCIUM_CHANNEL_REGULATOR_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0
GO_CALCIUM_ION_BINDING	0	0	6	4	7	0	0	0	7	0	8	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	8	0	8	0	11	0	0	7	0	4	0	7	0	2	10	2	0	0	12	9	0	0	12	0	0	0	0	5	4
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CALCIUM_MEDIATED_SIGNALING	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	2	0
GO_CALMODULIN_BINDING	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CAMERA_TYPE_EYE_DEVELOPMENT	0	3	7	0	4	0	0	0	3	0	8	5	0	3	3	0	0	2	0	0	2	2	0	0	0	5	5	0	8	6	0	9	3	7	0	0	8	0	3	0	4	2	0	5	0	3	7	8	4	0	0	8	0	2	0	3	3	5
GO_CAMERA_TYPE_EYE_MORPHOGENESIS	0	0	3	2	3	0	0	0	2	0	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	0	3	0	2	0	0	0	0	3	0	2	5	5	0	0	0	3	0	2	0	2	0	3
GO_CANONICAL_WNT_SIGNALING_PATHWAY	0	0	5	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	4	0
GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CARBOHYDRATE_HOMEOSTASIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
GO_CARBOXYPEPTIDASE_ACTIVITY	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
GO_CARDIAC_ATRIUM_DEVELOPMENT	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	3	2	3	0	0	2	0	0	0	0	0	0
GO_CARDIAC_ATRIUM_MORPHOGENESIS	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	3	2	3	0	0	2	0	0	0	0	0	0
GO_CARDIAC_CELL_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_CARDIAC_CHAMBER_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	5	0	4	0	0	3	0	0	0	0	0	2
GO_CARDIAC_CHAMBER_MORPHOGENESIS	0	0	0	0	2	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	4	0	0	0	2	0	0	0	0	0	5	3	4	0	0	3	0	0	0	0	0	2
GO_CARDIAC_CONDUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	3	0	0	0	0	3	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	4	0
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
GO_CARDIAC_SEPTUM_DEVELOPMENT	0	0	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
GO_CARDIAC_SEPTUM_MORPHOGENESIS	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0
GO_CARDIAC_VENTRICLE_DEVELOPMENT	0	0	0	0	2	0	0	0	2	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	3	5	0	3	0	0	0	2	4	0	0	0	3	0	0	0	0	0	5	3	4	0	0	3	0	0	0	0	0	2
GO_CARDIAC_VENTRICLE_MORPHOGENESIS	0	0	2	0	2	0	0	0	2	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4	0	2	0	2	0	2	4	0	0	0	2	0	0	0	0	0	5	3	4	0	0	3	0	0	0	0	0	2
GO_CATALYTIC_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_CATECHOLAMINE_METABOLIC_PROCESS	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_CATECHOLAMINE_SECRETION	0	0	2	2	0	0	0	0	0	2	2	2	2	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	3	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	3	0	0	3	0	0	0	0	0	0
GO_CATENIN_COMPLEX	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_CATION_CHANNEL_ACTIVITY	0	0	0	4	6	0	0	0	0	0	9	5	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	8	5	2	8	3	6	0	0	6	0	0	3	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	5	0
GO_CATION_CHANNEL_COMPLEX	0	4	0	4	4	0	0	0	0	0	6	3	0	0	3	0	0	0	0	0	0	0	0	2	0	4	4	0	4	6	0	5	0	0	0	0	0	0	3	3	0	0	0	4	0	0	7	0	0	0	0	4	0	0	0	0	3	3
GO_CATION_TRANSMEMBRANE_TRANSPORT	0	4	0	6	7	0	0	0	7	0	13	9	0	0	5	0	0	0	0	0	0	0	0	3	0	8	9	0	10	12	0	11	0	12	0	0	11	4	0	6	0	0	0	9	0	0	13	0	7	0	0	9	0	0	0	0	8	6
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	3	0	4	7	0	0	0	0	0	10	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	9	0	8	0	0	7	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	6	4
GO_CATION_TRANSPORT	0	5	9	10	11	0	0	3	8	3	20	15	0	0	7	0	4	0	0	0	0	3	0	0	0	10	12	0	15	16	2	16	7	16	0	0	16	5	0	8	0	0	0	13	0	0	17	12	11	0	0	12	5	0	0	0	10	9
GO_CATSPER_COMPLEX	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
