TF	Target	Time	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray	weight	color
ARX	AF131837	[48, 72, 96]	0.9931700000000001	50.92	0.9179999999999999	(0.8901960784313725, 0.16470588235294117, 0.16862745098039217)	1.9984	2,2	9	(0.8901960784313725, 0.16470588235294117, 0.16862745098039217)
ARX	AIF1	[96]	0.45487	42.84	0.841	(0.8862745098039215, 0.2196078431372549, 0.22745098039215686)	1.8368	None	8	(0.8862745098039215, 0.2196078431372549, 0.22745098039215686)
ARX	AK054990	[48, 72, 96]	0.7732600000000001	49.59	0.591	(0.8784313725490196, 0.40784313725490196, 0.4117647058823529)	1.9718	2,2	5	(0.8784313725490196, 0.40784313725490196, 0.4117647058823529)
ARX	AK094786	[48, 72, 96]	0.98196	50.87	0.867	(0.8901960784313725, 0.2, 0.20784313725490197)	1.9974	2,2	8	(0.8901960784313725, 0.2, 0.20784313725490197)
ARX	AK309215	[72]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	AK311497	[96]	-0.47346000000000005	43.39	-0.39	(0.5176470588235295, 0.6470588235294118, 0.9098039215686274)	1.8478	2,2	3	(0.5176470588235295, 0.6470588235294118, 0.9098039215686274)
ARX	ANGPT2	[48]	0.34068000000000004	39.63	0.626	(0.8784313725490196, 0.3803921568627451, 0.38823529411764707)	1.7726	None	6	(0.8784313725490196, 0.3803921568627451, 0.38823529411764707)
ARX	ANXA6	[72]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	AP3B2	[48, 72, 96]	0.13285999999999998	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	APLP1	[48, 72, 96]	-0.9579700000000001	50.81	-0.81	(0.1607843137254902, 0.43137254901960786, 0.9725490196078431)	1.9962	None	8	(0.1607843137254902, 0.43137254901960786, 0.9725490196078431)
ARX	APOA1	[72]	-0.46635	43.3	-0.3	(0.596078431372549, 0.6941176470588235, 0.8941176470588236)	1.8459999999999999	None	3	(0.596078431372549, 0.6941176470588235, 0.8941176470588236)
ARX	ARHGAP22	[48, 72, 96]	0.36508	40.43	0.435	(0.8705882352941177, 0.5254901960784314, 0.5294117647058824)	1.7886	None	4	(0.8705882352941177, 0.5254901960784314, 0.5294117647058824)
ARX	ARHGAP24	[96]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	ARL4D	[72]	0.9312299999999999	50.72	0.718	(0.8823529411764706, 0.3137254901960784, 0.3176470588235294)	1.9944	None	7	(0.8823529411764706, 0.3137254901960784, 0.3176470588235294)
ARX	ARL9	[96]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	ASIC5	[48, 72, 96]	0.38093	41.27	0.265	(0.8627450980392157, 0.6509803921568628, 0.6549019607843137)	1.8054	2,2	2	(0.8627450980392157, 0.6509803921568628, 0.6549019607843137)
ARX	ATP1A3	[48, 72, 96]	-0.5473600000000001	45.32	-0.32	(0.5843137254901961, 0.6862745098039216, 0.8980392156862745)	1.8864	None	3	(0.5843137254901961, 0.6862745098039216, 0.8980392156862745)
ARX	ATP6V0E2	[72]	-0.8203	50.45	-0.45	(0.47058823529411764, 0.6196078431372549, 0.9176470588235294)	1.989	None	4	(0.47058823529411764, 0.6196078431372549, 0.9176470588235294)
ARX	AVPR1B	[48, 72, 96]	-0.8354799999999999	50.51	-0.51	(0.4196078431372549, 0.5882352941176471, 0.9254901960784314)	1.9902	None	5	(0.4196078431372549, 0.5882352941176471, 0.9254901960784314)
ARX	AX746605	[72]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	AX746771	[96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	AX748283	[72]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	BAALC	[48, 72, 96]	0.6271	46.7	0.7040000000000001	(0.8823529411764706, 0.3215686274509804, 0.32941176470588235)	1.9140000000000001	None	7	(0.8823529411764706, 0.3215686274509804, 0.32941176470588235)
ARX	BAIAP3	[48, 72, 96]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	BCL2	[48]	0.53417	44.75	0.75	(0.8823529411764706, 0.2901960784313726, 0.29411764705882354)	1.875	None	7	(0.8823529411764706, 0.2901960784313726, 0.29411764705882354)
ARX	BEND5	[48]	-0.55018	45.36	-0.36	(0.5450980392156862, 0.6666666666666666, 0.9058823529411765)	1.8872	None	3	(0.5450980392156862, 0.6666666666666666, 0.9058823529411765)
ARX	BLMH	[72]	-0.99015	50.92	-0.92	(0.06666666666666667, 0.37254901960784315, 0.9882352941176471)	1.9984	None	9	(0.06666666666666667, 0.37254901960784315, 0.9882352941176471)
ARX	BX537634	[72]	-0.61212	46.7	-0.7	(0.25098039215686274, 0.48627450980392156, 0.9568627450980393)	1.9140000000000001	2,2	7	(0.25098039215686274, 0.48627450980392156, 0.9568627450980393)
ARX	C1QL1	[48, 72, 96]	-0.5463600000000001	45.3	-0.3	(0.596078431372549, 0.6941176470588235, 0.8941176470588236)	1.886	None	3	(0.596078431372549, 0.6941176470588235, 0.8941176470588236)
ARX	C1RL-AS1	[72]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CABP7	[48, 72, 96]	0.8784700000000001	50.63	0.629	(0.8784313725490196, 0.3803921568627451, 0.3843137254901961)	1.9926	None	6	(0.8784313725490196, 0.3803921568627451, 0.3843137254901961)
ARX	CACNA1C	[48, 72, 96]	0.7213	48.7	0.703	(0.8823529411764706, 0.3254901960784314, 0.32941176470588235)	1.954	None	7	(0.8823529411764706, 0.3254901960784314, 0.32941176470588235)
ARX	CACNG6	[72]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CALY	[48, 72, 96]	-0.9222899999999999	50.73	-0.73	(0.22745098039215686, 0.47058823529411764, 0.9607843137254902)	1.9946	None	7	(0.22745098039215686, 0.47058823529411764, 0.9607843137254902)
ARX	CAMK1	[96]	-0.8990100000000001	50.68	-0.68	(0.27058823529411763, 0.4980392156862745, 0.9529411764705882)	1.9936	None	6	(0.27058823529411763, 0.4980392156862745, 0.9529411764705882)
ARX	CATSPERB	[72]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CBFA2T3	[48, 72, 96]	0.40505	41.52	0.517	(0.8745098039215686, 0.4627450980392157, 0.4666666666666667)	1.8104	None	5	(0.8745098039215686, 0.4627450980392157, 0.4666666666666667)
ARX	CCDC14	[72]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CCDC162P	[48]	0.7860199999999999	49.86	0.865	(0.8901960784313725, 0.20392156862745098, 0.21176470588235294)	1.9772	None	8	(0.8901960784313725, 0.20392156862745098, 0.21176470588235294)
ARX	CCDC28B	[72]	-0.80318	50.36	-0.36	(0.5490196078431373, 0.6666666666666666, 0.9058823529411765)	1.9872	None	3	(0.5490196078431373, 0.6666666666666666, 0.9058823529411765)
ARX	CCDC88A	[48, 96]	-0.75046	49.53	-0.53	(0.396078431372549, 0.5764705882352941, 0.9294117647058824)	1.9706	None	5	(0.396078431372549, 0.5764705882352941, 0.9294117647058824)
ARX	CCNA1	[48, 96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CCND2	[72]	0.20195	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CCR6	[72]	0.8597899999999999	50.58	0.5760000000000001	(0.8745098039215686, 0.4196078431372549, 0.4235294117647059)	1.9916	None	5	(0.8745098039215686, 0.4196078431372549, 0.4235294117647059)
ARX	CD200	[48, 72, 96]	0.47517	43.41	0.41100000000000003	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)	1.8482	None	4	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)
ARX	CD300LF	[48]	0.077751	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CD52	[48]	0.74438	49.49	0.485	(0.8705882352941177, 0.48627450980392156, 0.49019607843137253)	1.9698	None	4	(0.8705882352941177, 0.48627450980392156, 0.49019607843137253)
ARX	CD70	[72]	0.4472	42.57	0.5710000000000001	(0.8745098039215686, 0.4235294117647059, 0.42745098039215684)	1.8314	None	5	(0.8745098039215686, 0.4235294117647059, 0.42745098039215684)
ARX	CDH22	[48, 72, 96]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CDK5R1	[48, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CDKN1C	[48, 72, 96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CELA3B	[48, 72]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CELF3	[48, 72, 96]	0.36125999999999997	40.37	0.37	(0.8666666666666667, 0.5725490196078431, 0.5764705882352941)	1.7874	None	3	(0.8666666666666667, 0.5725490196078431, 0.5764705882352941)
ARX	CELF4	[96]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CFC1	[48, 72, 96]	-0.9501	50.79	-0.79	(0.1803921568627451, 0.44313725490196076, 0.9686274509803922)	1.9958	None	7	(0.1803921568627451, 0.44313725490196076, 0.9686274509803922)
ARX	CHST8	[48, 72, 96]	-0.67604	48.35	-0.35	(0.5490196078431373, 0.6666666666666666, 0.9019607843137255)	1.9469999999999998	None	3	(0.5490196078431373, 0.6666666666666666, 0.9019607843137255)
ARX	CITED4	[72]	-0.5868899999999999	46.36	-0.36	(0.5411764705882353, 0.6627450980392157, 0.9058823529411765)	1.9072	None	3	(0.5411764705882353, 0.6627450980392157, 0.9058823529411765)
ARX	CLCA1	[96]	0.48395	43.55	0.551	(0.8745098039215686, 0.4392156862745098, 0.44313725490196076)	1.851	None	5	(0.8745098039215686, 0.4392156862745098, 0.44313725490196076)
ARX	CLEC4GP1	[48, 72, 96]	0.10417	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CLSPN	[48]	-0.47203	43.38	-0.38	(0.5333333333333333, 0.6549019607843137, 0.9058823529411765)	1.8476	None	3	(0.5333333333333333, 0.6549019607843137, 0.9058823529411765)
ARX	CNGA3	[48, 72, 96]	-0.8745700000000001	50.62	-0.62	(0.3215686274509804, 0.5294117647058824, 0.9450980392156862)	1.9924	None	6	(0.3215686274509804, 0.5294117647058824, 0.9450980392156862)
ARX	CNTD2	[48, 96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	COL12A1	[48, 96]	-0.40187	41.46	-0.46	(0.4627450980392157, 0.615686274509804, 0.9176470588235294)	1.8092	None	4	(0.4627450980392157, 0.615686274509804, 0.9176470588235294)
ARX	COL14A1	[72, 96]	-0.70334	48.64	-0.64	(0.30980392156862746, 0.5215686274509804, 0.9450980392156862)	1.9528	None	6	(0.30980392156862746, 0.5215686274509804, 0.9450980392156862)
ARX	COL1A2	[96]	-0.55769	45.47	-0.47	(0.4549019607843137, 0.6078431372549019, 0.9215686274509803)	1.8894	None	4	(0.4549019607843137, 0.6078431372549019, 0.9215686274509803)
ARX	COL22A1	[48, 96]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	COL6A4P2	[72, 96]	0.74112	49.35	0.349	(0.8666666666666667, 0.5882352941176471, 0.592156862745098)	1.9669999999999999	None	3	(0.8666666666666667, 0.5882352941176471, 0.592156862745098)
ARX	COLQ	[48]	-0.5562199999999999	45.46	-0.58	(0.35294117647058826, 0.5490196078431373, 0.9372549019607843)	1.8892	None	5	(0.35294117647058826, 0.5490196078431373, 0.9372549019607843)
ARX	CORO2B	[48]	0.34235	39.68	0.6809999999999999	(0.8784313725490196, 0.3411764705882353, 0.34509803921568627)	1.7736	None	6	(0.8784313725490196, 0.3411764705882353, 0.34509803921568627)
ARX	CPA1	[48, 72]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CPB1	[48, 72, 96]	0.9946799999999999	50.93	0.9259999999999999	(0.8901960784313725, 0.1568627450980392, 0.16470588235294117)	1.9986	None	9	(0.8901960784313725, 0.1568627450980392, 0.16470588235294117)
ARX	CPNE9	[96]	-0.52249	44.54	-0.54	(0.396078431372549, 0.5725490196078431, 0.9294117647058824)	1.8708	None	5	(0.396078431372549, 0.5725490196078431, 0.9294117647058824)
ARX	CPT1C	[48, 72, 96]	0.9702799999999999	50.82	0.8240000000000001	(0.8862745098039215, 0.23529411764705882, 0.23921568627450981)	1.9964	None	8	(0.8862745098039215, 0.23529411764705882, 0.23921568627450981)
ARX	CRISPLD1	[48, 72, 96]	0.24609	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CRLF1	[48]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CSF1R	[48, 72]	0.39615	41.38	0.377	(0.8666666666666667, 0.5686274509803921, 0.5725490196078431)	1.8076	None	3	(0.8666666666666667, 0.5686274509803921, 0.5725490196078431)
ARX	CSRNP3	[96]	-0.67084	48.28	-0.28	(0.6078431372549019, 0.7058823529411765, 0.8941176470588236)	1.9456	None	2	(0.6078431372549019, 0.7058823529411765, 0.8941176470588236)
ARX	CTPS1	[48, 96]	-0.79988	50.33	-0.33	(0.5686274509803921, 0.6784313725490196, 0.9019607843137255)	1.9866	None	3	(0.5686274509803921, 0.6784313725490196, 0.9019607843137255)
ARX	CTTNBP2	[48]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CXXC4	[48, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	CYMP	[48, 72]	-0.76468	49.63	-0.89	(0.09411764705882353, 0.39215686274509803, 0.984313725490196)	1.9726	None	8	(0.09411764705882353, 0.39215686274509803, 0.984313725490196)
ARX	CYP27C1	[96]	-0.71478	48.91	-0.91	(0.07450980392156863, 0.3803921568627451, 0.9882352941176471)	1.9582	None	9	(0.07450980392156863, 0.3803921568627451, 0.9882352941176471)
ARX	CYP4F24P	[96]	-0.9312299999999999	50.75	-0.75	(0.21568627450980393, 0.4627450980392157, 0.9607843137254902)	1.995	None	7	(0.21568627450980393, 0.4627450980392157, 0.9607843137254902)
ARX	DACH1	[48, 72, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DGKB	[48, 96]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DHRS2	[72, 96]	0.10417	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DKK3	[96]	-0.8476799999999999	50.55	-0.55	(0.3843137254901961, 0.5686274509803921, 0.9333333333333333)	1.9909999999999999	None	5	(0.3843137254901961, 0.5686274509803921, 0.9333333333333333)
ARX	DLL1	[48, 72, 96]	0.06575299999999999	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DNAH14	[96]	-0.81816	50.44	-0.44	(0.4745098039215686, 0.6196078431372549, 0.9176470588235294)	1.9888	None	4	(0.4745098039215686, 0.6196078431372549, 0.9176470588235294)
ARX	DNER	[48, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DNM3	[72]	0.64565	47.54	0.54	(0.8745098039215686, 0.4470588235294118, 0.45098039215686275)	1.9308	None	5	(0.8745098039215686, 0.4470588235294118, 0.45098039215686275)
ARX	DOK6	[48, 72, 96]	0.9996	50.99	0.992	(0.8941176470588236, 0.10588235294117647, 0.11372549019607843)	1.9998	None	9	(0.8941176470588236, 0.10588235294117647, 0.11372549019607843)
ARX	DPEP1	[48, 72]	0.48783999999999994	43.61	0.612	(0.8784313725490196, 0.39215686274509803, 0.396078431372549)	1.8522	None	6	(0.8784313725490196, 0.39215686274509803, 0.396078431372549)
ARX	DPF3	[48]	0.2917	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DPY19L2	[96]	-0.36125999999999997	40.37	-0.37	(0.5333333333333333, 0.6588235294117647, 0.9058823529411765)	1.7874	None	3	(0.5333333333333333, 0.6588235294117647, 0.9058823529411765)
ARX	DRD2	[48]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	DTX3	[96]	-0.6503	47.58	-0.58	(0.3607843137254902, 0.5529411764705883, 0.9372549019607843)	1.9316	2,2	5	(0.3607843137254902, 0.5529411764705883, 0.9372549019607843)
ARX	EDAR	[48, 72, 96]	0.20195	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	EFCC1	[72, 96]	-0.65952	47.73	-0.73	(0.23137254901960785, 0.4745098039215686, 0.9607843137254902)	1.9346	None	7	(0.23137254901960785, 0.4745098039215686, 0.9607843137254902)
ARX	ELAVL4	[48, 72, 96]	0.35777	40.31	0.313	(0.8627450980392157, 0.615686274509804, 0.6196078431372549)	1.7862	None	3	(0.8627450980392157, 0.615686274509804, 0.6196078431372549)
ARX	EML1	[48, 72]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	EML5	[96]	0.38153000000000004	41.04	0.035	(0.8509803921568627, 0.8235294117647058, 0.8235294117647058)	1.8008	None	1	(0.8509803921568627, 0.8235294117647058, 0.8235294117647058)
ARX	ENPP2	[48, 72, 96]	0.35419	40.39	0.395	(0.8666666666666667, 0.5568627450980392, 0.5568627450980392)	1.7878	None	3	(0.8666666666666667, 0.5568627450980392, 0.5568627450980392)
ARX	ENPP7	[72]	0.077751	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	ENTPD1	[48, 96]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	EPHB3	[48]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	ETV1	[48, 72, 96]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	F10	[72, 96]	-0.8354799999999999	50.51	-0.51	(0.4196078431372549, 0.5882352941176471, 0.9254901960784314)	1.9902	None	5	(0.4196078431372549, 0.5882352941176471, 0.9254901960784314)
ARX	FAM131B	[48, 72, 96]	-0.82729	50.48	-0.48	(0.4470588235294118, 0.6039215686274509, 0.9215686274509803)	1.9896	None	4	(0.4470588235294118, 0.6039215686274509, 0.9215686274509803)
ARX	FAM161A	[96]	-0.49491	43.81	-0.81	(0.1607843137254902, 0.43137254901960786, 0.9725490196078431)	1.8562	None	8	(0.1607843137254902, 0.43137254901960786, 0.9725490196078431)
ARX	FAM171A2	[48, 72, 96]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
ARX	FAM181B	[48, 72, 96]	0.8922899999999999	50.62	0.615	(0.8784313725490196, 0.39215686274509803, 0.396078431372549)	1.9924	2,2	6	(0.8784313725490196, 0.39215686274509803, 0.396078431372549)
ARX	FAM92B	[48, 96]	0.37934	40.71	0.705	(0.8823529411764706, 0.3215686274509804, 0.32941176470588235)	1.7942	None	7	(0.8823529411764706, 0.3215686274509804, 0.32941176470588235)
ARX	FAT3	[48, 72, 96]	-0.8947200000000001	50.67	-0.67	(0.2784313725490196, 0.5019607843137255, 0.9490196078431372)	1.9934	None	6	(0.2784313725490196, 0.5019607843137255, 0.9490196078431372)
ARX	FBXL16	[48, 72, 96]	-0.8947200000000001	50.67	-0.67	(0.2823529411764706, 0.5058823529411764, 0.9490196078431372)	1.9934	None	6	(0.2823529411764706, 0.5058823529411764, 0.9490196078431372)
ARX	FCAMR	[72]	0.58085	46.25	0.249	(0.8627450980392157, 0.6627450980392157, 0.6666666666666666)	1.905	None	2	(0.8627450980392157, 0.6627450980392157, 0.6666666666666666)
ARX	FEV	[48, 72, 96]	0.99774	50.95	0.95	(0.8901960784313725, 0.1411764705882353, 0.14901960784313725)	1.999	None	9	(0.8901960784313725, 0.1411764705882353, 0.14901960784313725)
